Time,Quote time,Quote,Title,Author,SFW
09:51,9h51,"9h51<br/>J.J. secoua la tête avec dégoût alors qu'il regardait le désastre qu'était le portique. Le Dr Andros venait de téléphoner du commandement et lui demandait d'entreprendre une évaluation préliminaire de l'état de l'installation, juste pour évaluer l'étendue des dégâts. Cette mission le déprimait déjà.",Projet Cyclope,Thomas Hoover,sfw
09:51,* 9h51,"Elle avait prévu d'arriver quelques minutes en avance et le taxi l'a déposée devant le bâtiment à 9 h 51. Alors qu'elle tendait une pièce de 25 cents au chauffeur, elle était soulagée que sa visite à New York touche à sa fin ; cela s’était avéré bien plus cher qu’elle ne l’avait prévu.",Les péchés du père,Jeffrey Archer,sfw
09:52,9h52,Elle a attrapé le 9h52 pour Victoria. Je me suis tenu à l'écart d'elle dans le train et je l'ai récupérée alors qu'elle franchissait la barrière.,Appel aux morts,John le Carré,unknown
09:52,* huit minutes moins dix,C'est dans cet esprit qu'Emma a quitté le manoir à 9 h 25 ce matin-là et a franchi les portes du chantier naval de Barrington à dix heures moins huit exactement.,Les péchés du père,Jeffrey Archer,sfw
09:53,dix heures moins sept,Les gens ne lui parlaient pas de cette manière. Son père était avocat. Il était dix heures moins sept.,Carrie,Stephen King,unknown
09:53,dix heures moins sept,"Miss Pettigrew s'est rendue à l'arrêt de bus pour attendre un bus. Elle ne pouvait pas payer le prix du voyage, mais elle pouvait encore moins se permettre de perdre une situation éventuelle en étant en retard. Le bus la déposa à environ cinq minutes à pied d'Onslow Mansions, et à dix heures moins sept minutes précises, elle était hors de sa destination.",Miss Pettigrew vit un jour,Winifred Watson,unknown
09:54,9h54,"Danny revint rapidement devant l'hôtel, vérifiant chaque intersection jusqu'à ce qu'il aperçoive enfin le nom d'Argyll Street gravé en grosses lettres sur une dalle de pierre au-dessus de lui. Il consulta sa montre en tournant dans la rue : 9h54.",Un prisonnier de naissance,Jeffrey Archer,sfw
09:54,* 9h54,"9:54 C'est une pure torture. Mes bras ne m’ont jamais autant fait mal de toute ma vie. Les couvertures pèsent une tonne, les draps ne vont pas droit et je ne sais pas comment faire les misérables coins. Comment font les femmes de chambre ?",La déesse non domestique,Sophie Kinsella,unknown
09:54,dix heures moins six,"La voiture s'est garée devant Barrington House à dix heures moins six. Lorsqu’elle sortit de l’ascenseur du cinquième étage et traversa le couloir jusqu’au bureau du président, il était dix heures moins deux.",Les péchés du père,Jeffrey Archer,sfw
09:55,* cinq à dix,"Quittez votre chambre à dix heures moins cinq, rejoignez l'orchestre dans le hall, puis dirigez-vous vers la porte d'entrée, où vous trouverez leur autocar garé.",Une question d'honneur,Jeffrey Archer,sfw
09:55,cinq à dix,"Même si chacun d’entre eux savait que le Dr Oakshott n’arriverait ni une minute en avance ni une minute en retard, cinq à dix heures plus tard, la plupart des yeux étaient fixés sur la cour, attendant que la porte de la maison du directeur s’ouvre.",Seul le temps nous le dira,Jeffrey Archer,sfw
09:55,* cinq minutes moins dix précisément,"Le mardi 17 octobre, à dix heures moins cinq, le père Martin quitta la petite pièce dans la tourelle qu'il occupait au sud de la maison, descendit les escaliers en colimaçon et longea le couloir jusqu'au bureau du père Sébastien.",La mort dans les ordres sacrés,P.D. James,sfw
09:55,dix heures moins cinq,"On devait la chercher chez elle dans les jardins de Taurida à dix heures, mais il était déjà dix heures moins cinq et les filles n'étaient pas encore habillées.<br>Natacha allait à son premier grand bal. Elle s'était levée à huit heures du matin et avait été dans une fièvre d'excitation et d'activité toute la journée.",Guerre et Paix,Leo Tolstoy,unknown
09:55,* cinq à dix,"À dix heures moins cinq, je suis prêt dans le hall. La maison de la mère de Nathaniel est à proximité mais apparemment difficile à trouver, donc le plan est de se rencontrer ici et il m'accompagnera. Je vérifie mon reflet dans le miroir du hall et grimace. La trace de décoloration dans mes cheveux est toujours aussi évidente. Est-ce que je sors vraiment en public comme ça ?",La déesse non domestique,Sophie Kinsella,unknown
09:55,dix heures moins cinq,"Bonjour, Lucien, bonjour, dit Albert ; ""Votre ponctualité m'effraie vraiment. Que dis-je ? ponctualité ! Vous, que j'attendais le dernier, vous arrivez à dix heures moins cinq, alors que l'heure fixée était une heure et demie ! Le ministère a-t-il démissionné ?""",Le Comte de Monte-Cristo,Alexandre Dumas,unknown
09:56,9h56,"Harry se retrouva devant l'ambassade à 9h33. Une fois autour du pâté de maisons : 9h43. Encore une fois, encore plus lentement : 9h56. Finalement, il franchit les portes, traversa une cour de galets et monta une douzaine de marches, où une grande porte à double battant lui fut ouverte par un garde dont les médailles indiquaient qu'ils avaient servi sur le même théâtre de guerre.",Secret le mieux gardé,Jeffrey Archer,sfw
09:56,* 9h56,"9 h 56<br/>Ally sortit de la cabine, tenant le grand portefeuille relié en cuir, et vérifia le numéro sur la carte par rapport à la plaque de bronze au-dessus de la porte. Winston Bartlett a vécu comme un baron voleur du XIXe siècle.",Syndrome,Thomas Hoover,sfw
09:57,dix heures moins trois,"Ce jeudi matin, les membres du conseil d'administration étaient tous assis à leur place autour de la table à dix heures moins trois. La réunion a commencé sur une note calme, avec des excuses pour l'absence, suivies de l'acceptation du procès-verbal de la dernière réunion.",À vol d'oiseau,Jeffrey Archer,sfw
09:57,9h57,"Vendredi 9h57<br/>""Nous avons détonation"", rapporta le colonel Arkadi dans le micro de son casque. Son bimoteur Foxhound se trouvait déjà dans une forte inclinaison de cinquante degrés.<br/>""Nous vous copions"", répondit le général Sokolov. « Pouvez-vous confirmer le meurtre ? »",Projet Dédale,Thomas Hoover,unknown
09:58,dix heures moins deux,"La voiture s'est garée devant Barrington House à dix heures moins six. Lorsqu’elle sortit de l’ascenseur du cinquième étage et traversa le couloir jusqu’au bureau du président, il était dix heures moins deux.",Les péchés du père,Jeffrey Archer,sfw
09:58,dix heures moins deux,"À dix heures moins deux, les deux hommes se sont présentés au n° 10 de Downing Street et ont été immédiatement conduits en présence du Premier ministre.",John Dené de Toronto,Herbert George Jenkins,sfw
09:58,vers dix heures,"Je n'ai pas dormi trop longtemps, car je pense que ce n'était que vers dix heures que je me suis réveillé. J'avais vraiment faim dès que j'avais une cigarette. La dernière fois que j'avais mangé, c'était ces deux hamburgers que j'avais mangés avec Brossard et Ackley lorsque nous allions au cinéma à Agerstown. C'était il y a très longtemps. Cela semblait être il y a cinquante ans.",Receveur de seigle,J.D. Salinger,unknown
09:59,* une minute moins dix,"Le colonel Scott-Hopkins a frappé à la porte du numéro 44 Eaton Square à dix heures moins une. Quelques instants plus tard, la porte d'entrée a été ouverte par un homme géant qui éclipsait le commandant du SAS.",Fais attention à ce que tu souhaites,Jeffrey Archer,sfw
09:59,* une minute moins dix,"Alex aurait aimé lui dire, une seule fois : « Désolé, mon vieux, je ne peux pas venir. J’ai un rendez-vous bien plus important à ce moment-là », mais il savait qu’il se trouverait devant le 44 Eaton Square à dix heures moins une le lendemain matin.",Fais attention à ce que tu souhaites,Jeffrey Archer,sfw
09:59,* une minute moins dix,"Alex se tenait devant le bureau du directeur à dix heures moins une minute, après avoir déjà été au marché à quatre heures du matin et avoir travaillé une heure sur l'étal avant que Bernie ne prenne le relais à huit heures.",Vous gagnez face,Jeffrey Archer,sfw
09:59,* une minute moins dix,"Fletcher avait regardé autour de lui lorsque Don Culver, le chef de la police, et l’inspecteur Petrowski avaient pris place au premier rang, juste derrière la table du procureur. A dix heures moins une minute, seuls treize sièges restaient inoccupés.",Fils de fortune,Jeffrey Archer,sfw
09:59,quelques instants avant que l'horloge ne sonne dix heures,"Harry prit place à un bureau au premier rang, et quelques instants avant que l'horloge ne sonne dix heures, plusieurs maîtres en longues robes noires et en mortier sont arrivés et ont placé les copies d'examen sur les bureaux devant chaque candidat.",Seul le temps nous le dira,Jeffrey Archer,sfw
09:59,* une minute moins dix,La sonnette d'entrée a sonné à dix heures moins une minute et Karl a répondu.,Secret le mieux gardé,Jeffrey Archer,sfw
09:59,9h59,"J'aurais dû le savoir, dit Maddy. Il était courant que l'église soit presque vide à 9h50 et pleine à 9h59.",Taché de sang,Gayl Siegel,sfw
09:59,* Une minute moins dix,"Dix heures moins une. Le cœur lourd, Bert regardait l'horloge. Ses jambes lui faisaient encore très mal. Il ne voyait pas bouger les aiguilles de l'horloge, mais elles rampaient quand même.",Les philanthropes aux pantalons en lambeaux,Robert Tressell,unknown
10:00,dix heures,"Vers dix heures, les premiers petits flocons de neige sont arrivés et se sont posés sur le bras de Jill. Dix minutes plus tard, ils tombaient assez épais. En vingt minutes, le sol était visiblement blanc.",La chaise d'argent,C.S. Lewis,unknown
10:00,Dix heures,"Les horloges de Shanghai ont été avancées d'une heure pour que la ville puisse ""sauver la lumière du jour"", mais la famille Bai a déclaré : ""Nous suivons la vieille horloge"". Dix heures pour eux, c'était onze heures pour tout le monde. Leur chant était en retard sur le rythme ; ils ne pouvaient pas suivre le huqin [instrument à cordes chinois] produisant des sons de vie sombres et désolés.",L'amour dans une ville déchue,Eileen Chang,unknown
10:00,dix heures,"C’est aujourd’hui à dix heures que la première de toutes les Machines à voyager dans le temps a commencé sa carrière. Je lui ai donné un dernier coup, j'ai réessayé toutes les vis, j'ai mis encore une goutte d'huile sur la tige de quartz et je me suis assis en selle. Je suppose qu'un suicidé qui tient un pistolet sur son crâne ressent à peu près le même émerveillement quant à ce qui va suivre que moi alors.",La machine à remonter dans le temps,H.G. Wells,nsfw
10:00,* dix heures.,"S'il saute, pense-t-il, il va chuter, un lent balayage à travers l'espace vide, une horrible façon de mourir. Il sent momentanément la chaleur de l'impact, la moiteur fantomatique de son crâne s'effondrer. L’illusion de l’apesanteur cède. L'ascenseur se referme avec fracas.<br>Il est un peu plus de dix heures du matin un samedi.",Vrai vie,Brandon Taylor,nsfw
10:00,dix heures,"Les déjeuners de dix heures commencèrent à apparaître : des petits hommes nerveux, moroses, préoccupés, qui essuyaient leurs assiettes avec des croûtes de pain ; des femmes grossières et massives qui, comme des idoles primitives creusées dans le sol, avaient pourri avec les années ; des dandys fleuris aux visages repoussants, lui rappelant inconfortablement les illustrations des traités médicaux.",Cuisinier fou,Henry Miller,unknown
10:00,dix,"Il y a de bonnes choses à vivre seul. La pièce est fraîche, mais l'air frais tonifie la peau. Ce qu’il y a de bien dans son travail, c’est qu’il ne commence qu’à dix heures, ce qui lui donne une longue matinée, le temps d’évoluer lentement dans sa journée.",La mariée voleuse,Margaret Atwood,unknown
10:00,dix heures,"A dix heures, il se rend à Shinjuku et achète un traitement de texte Fujitsu avec sa carte de crédit. C'était le dernier modèle, beaucoup plus léger que les versions précédentes.","1Q84, Livre Un",Haruki Murakami,unknown
10:00,dix heures,"Il était dix heures. Et maintenant il est mort, et la police va être appelée, et je serai soupçonné d'y avoir participé. Oh, oui, je suis sûr que je le ferai.",Le signe de quatre,Sir Arthur Conan Doyle,unknown
10:00,dix heures,"Billy est prêt à partir tôt le lendemain matin, mais Bucky lui demande d'attendre jusqu'à dix heures car il a une course à faire. Pendant qu'il le fait, Billy visite la maison d'été une dernière fois. Il retire du mur la photo des animaux de la haie et l'emporte jusqu'au bout du chemin. Il regarde la gorge pendant une minute ou deux, jusqu'à l'endroit où se trouvait autrefois l'hôtel réputé hanté.",Billy Étés,Stephen King,unknown
10:00,* 10 heures,"Ce premier jour a été une véritable maison de fous, d'accord. J'ai couru le Carolina Spin avec Lane jusqu'à 22 heures, puis seul pendant les quatre-vingt-dix minutes suivantes pendant qu'il se précipitait dans le parc pour éteindre les incendies du jour d'ouverture.",Pays de la joie,Stephen King,unknown
10:00,dix,"Tous les matins vers dix heures, ma femme et moi allions à la plage avec une glacière. Nous nous savonnions avec de la crème solaire, puis nous nous étalions sur des nattes sur le sable. J'écoutais les Stones ou Marvin Gaye sur un baladeur, pendant que ma femme feuilletait un livre de poche d'Autant en emporte le vent. Elle a affirmé qu’elle avait beaucoup appris sur la vie grâce à ce livre. Je ne l’avais jamais lu, donc je n’avais aucune idée de ce qu’elle voulait dire.","Saule aveugle, femme endormie",Haruki Murakami,unknown
10:00,dix,"« Ma belle-mère n’est pas une mauvaise personne. Je n'ai aucun sentiment négatif envers elle. C’est juste qu’elle est du genre nerveuse et qu’elle a toujours trop compté sur les autres. Comprenez-vous la situation ? »<br>«Je pense que oui», dis-je.<br>Elle croisa les jambes, attendant que j'écrive quelque chose de nouveau sur mon bloc-notes. Mais je n'ai rien écrit.<br>« Elle nous a appelé un dimanche matin à dix heures. Il y a deux dimanches, dix jours. »<br>À dix heures, j'ai éteint la télé, je suis retourné dans ma chambre et je me suis endormi.","Saule aveugle, femme endormie",Haruki Murakami,unknown
10:00,dix heures,"Elle a passé cette nuit dans la chambre de Junpei. Ils ont bu du vin – un cadeau du restaurant – ont fait l'amour et se sont endormis. Lorsque Junpei s'est réveillée à dix heures le lendemain matin, elle avait disparu, ne laissant qu'une empreinte comme un souvenir manquant dans l'oreiller à côté du sien, et une note : « Je dois aller travailler. Contactez-moi si vous le souhaitez. Elle a inclus son numéro de téléphone portable.","Saule aveugle, femme endormie",Haruki Murakami,nsfw
10:00,dix heures,Une nouvelle vie s'ouvre pour moi à la Villa Borghèse. Il n’est que dix heures et nous avons déjà pris le petit déjeuner et sommes allés nous promener.,tropique du Cancer,Henry Miller,unknown
10:00,dix heures,"Quoi qu’il en soit, lorsqu’il regarda de nouveau sa montre, il était dix heures. A dix heures, elle était allongée sur le divan, ses nichons dans les mains. C’est comme ça qu’il me le donne – au compte-goutte.",tropique du Cancer,Henry Miller,nsfw
10:00,dix heures,"La chaleur avait commencé aux petites heures du matin et s'est rapidement intensifiée. Vers dix heures, il avait complètement éclaté, juste après que les Turcs et les Grecs de chaque côté de la Ligne Verte eurent fini leur café du matin.",L'île aux arbres disparus,Elif Shafak,unknown
10:00,dix heures,"Vers dix heures, elle était affamée. Elle s'est préparée un énorme brunch et a mangé chaque bouchée. Puis elle a ramené son film à Blockbuster et leur a demandé s'ils avaient 𝘒𝘪𝘴𝘴 𝘰𝘧 𝘋𝘦𝘢𝘵𝘩. Ils ne l'ont pas fait, mais après dix minutes de navigation, elle a opté pour un substitut appelé 𝘓𝘢𝘴𝘵 𝘏𝘰𝘶𝘴𝘦 𝘰𝘯 𝘵𝘩𝘦 𝘓𝘦𝘧𝘵.","Pleine obscurité, pas d'étoiles",Stephen King,unknown
10:00,* Dix heures,"À dix heures, le courrier arrive. Parfois, vous recevez l'enveloppe déchirée.",Vol au dessus d'un nid de coucou,Ken Kesey,unknown
10:00,dix heures du matin,"Frodon se réveilla et se retrouva allongé dans son lit. <br>""Où suis-je et quelle heure est-il ?"" dit-il à voix haute au plafond.<br>""Dans la Maison d'Elrond, et il est dix heures du matin"", dit Gandalf. ""C'est le matin du 24 octobre, si tu veux savoir.""",La communauté de l'anneau,J.R.R. Tolkien,unknown
10:00,dix heures du matin,"Ils l'ont ramené au service vers dix heures du matin : « Plein de pisse et de vinaigre, les amis ; ils ont vérifié mes bougies et nettoyé mes points, et j'ai eu une lueur comme une bobine d'allumage modèle T. Avez-vous déjà utilisé une de ces bobines ? vers Halloween ? 𝘡𝘢𝘮 ! Bon plaisir de nettoyer.""",Vol au dessus d'un nid de coucou,Ken Kesey,nsfw
10:00,dix heures,"Des heures passées assises à regarder, et tout ce qu'elle avait à raconter aux becs affamés des paroissiens de Ballinacroagh de dix heures, c'était un Benny Corcoran pécheur et une bande de sales bricoleurs. Ce n’était tout simplement pas suffisant pour une semaine de travail.",Soupe à la Grenade,Marsha Mehran,unknown
10:00,dix heures du matin,Il était dix heures du matin et Lars était sur le point de se rendre à l'ancienne boucherie pour acquérir l'ingrédient clé de la surprise lorsque la Mazda 626 d'Amy Jo et Wojtek Dragelski s'est arrêtée sur une place de parking réservée aux invités à l'extérieur.,Cuisines du Grand Midwest,J. Ryan Stradal,unknown
10:00,dix heures,"On devait la chercher chez elle dans les jardins de Taurida à dix heures, mais il était déjà dix heures moins cinq et les filles n'étaient pas encore habillées.<br>Natacha allait à son premier grand bal. Elle s'était levée à huit heures du matin et avait été dans une fièvre d'excitation et d'activité toute la journée.",Guerre et Paix,Leo Tolstoy,unknown
10:00,dix heures,"Entre-temps, le sang des saints de la ville avait acquis toute une série de propriétés jusqu’alors inconnues de la science. Celui d’une dame se liquéfiait tous les mardis à dix heures précises, tandis que celui de San Giovanni bouillonnait obligeamment chaque fois qu’il entendait les Saintes Écritures.",L'officier de mariage,Anthony Capella,unknown
10:00,dix heures,"En essayant de mettre son habit et son gilet régimentaires, mon oncle Toby a trouvé la même objection dans sa perruque, de sorte qu'elle a également disparu ; De sorte que d’une chose à l’autre, comme toujours quand on est le plus pressé, il était dix heures, soit une demi-heure plus tard que son heure habituelle, lorsque mon oncle Toby sortit.",Tristram Shandy,Laurence Sterne,unknown
10:00,* il y a une heure puisqu'il était neuf heures,"Il y a à peine une heure, il était neuf heures, et dans une heure encore, il sera onze heures.",Comme vous l'aimez,William Shakespeare,unknown
10:00,dix,"Pendant quelques secondes, la lumière est devenue de plus en plus brillante, et elle a tout vu de plus en plus clairement et l'horloge a sonné de plus en plus fort jusqu'à ce qu'il y ait une terrible explosion juste dans son oreille. Orlando sursauta comme si elle avait été violemment frappée à la tête. Dix fois, elle a été frappée. En fait, il était dix heures du matin. C'était le onze octobre. C’était en 1928. C’était le moment présent.",Orlando,Virginia Woolf,unknown
10:00,* 10h00,"Le procès était irrémédiablement terminé ; tout ce qui pouvait être dit avait été dit, mais il n'avait jamais douté qu'il perdrait. Le verdict écrit a été rendu vendredi matin à 10 heures, et il ne restait plus qu'un résumé des journalistes qui attendaient dans le couloir devant le tribunal de district.",La fille au tatouage de dragon,Stieg Larsson,unknown
10:00,10 heures,"Selon les archives militaires, aucun bombardier américain ni aucun autre type d'avion ne survolait cette région à ce moment-là, soit vers 10 heures du matin le 7 novembre 1944.",Kafka sur le rivage,Haruki Murakami,unknown
10:00,dix heures,"Vers dix heures du matin, le soleil projetait une barre lumineuse chargée de poussière à travers l'une des fenêtres latérales, et des mouches entraient et sortaient du faisceau comme des étoiles filantes.",Des souris et des hommes,John Steinbeck,unknown
10:00,dix heures,"Je me suis couché et l'instant d'après, j'étais de nouveau réveillé et il était dix heures du matin. Sonne, sonne, dit le téléphone, sonne, sonne.",La fréquence Méduse,Russell Hoban,unknown
10:00,dix heures,"Si jamais mercredi devait venir ! Elle est effectivement arrivée, et exactement au moment où on pouvait raisonnablement l’attendre. C'est arrivé - c'était bien - et Catherine a marché dans les airs. Vers dix heures, la chaise et quatre les transportèrent tous deux hors de l'abbaye ; et, après un agréable voyage de près de vingt milles, ils entrèrent dans Woodston, un village vaste et peuplé, dans une situation qui n'était pas désagréable.",Abbaye de Northanger,Jane Austen,unknown
10:00,* dix,"Roi Richard : Eh bien, mais quelle heure est-il ?<br/>Buckingham : Dix heures pile.",Richard III,William Shakespeare,unknown
10:00,10 heures,"Lundi 30 mars 1668 Levé de bonne heure, et donc au bureau, là pour faire des affaires jusqu'à environ 10 heures",Le journal de Samuel Pepys,Samuel Pepys,unknown
10:00,10 heures,"Le 25 juillet, à 8h30, la chienne Novaya meurt en mettant bas. A 10 heures, elle est descendue dans sa tombe fraîche, à 19h30 le même soir, nous voyons nos premiers floes et les saluons en souhaitant qu'ils soient les derniers.",Les terreurs de la glace et des ténèbres,Christoph Ransmayr,nsfw
10:00,Dix,"L'expert soupira. ""Seul un imbécile comme moi laisserait sa porte ouverte lorsqu'une émeute peut survenir à tout moment, et seul un imbécile comme moi vous dirait oui"", a-t-il déclaré. ""Quelle heure?"" <br/> Seule sa tête dépassait de la porte entrouverte. L’argent provenant de la bénédiction de l’usine de glaces a dû émousser son désir de travailler, pensais-je. <br/> ""Dix heures.""<br/>""Dix heures trente."" Sans ajouter un mot, il ferma la porte.",Un père obéissant,Akhil Sharma,unknown
10:00,dix heures,"Le samedi précédant immédiatement les examens fut une journée très chargée pour Kennedy. A dix heures, il entrait dans la chambre de Willey ; ce dernier lui avait donné une clé et avait laissé la chambre vacante selon un accord préalable - en fait, il avait emmené Olivia dans un autre voyage à la recherche d'une maison.",Les Grecs ont un mot pour le dire,Barry Unsworth,unknown
10:00,dix heures du matin,"Les vacances d'été approchaient lorsque je me décidai à sortir pour un jour au moins de la lassitude de la vie scolaire. Avec Leo Dillon et un garçon nommé Mahoney, j'ai prévu une journée de mariage. Chacun de nous a économisé six pence. Nous devions nous retrouver à dix heures du matin sur le Pont-Canal.",Les Dublinois,James Joyce,unknown
10:01,10h01,"""Bien, allez-y"", dit sèchement le directeur. « Faites-moi votre rapport dès qu'ils sont prêts, mais laissez le briefing final au dernier moment possible, et, Matt, je ne veux pas d'hélicoptères avant 10h01. Je ne veux pas qu’il y ait une chance de fuite, quelle qu’elle soit ; c’est notre seul espoir d’attraper l’assassin.",Devons-nous le dire au président?,Jeffrey Archer,sfw
10:01,dix heures une minute,"Il entra dans la verrière de l'avocat à dix heures une minute, s'assit en face de son client et sourit, avant de poser son sac Gladstone par terre à côté de sa chaise.",Prochain dans la ligne,Jeffrey Archer,sfw
10:01,10h01,"10h01<br>Putain de dévastation cataclysmique, à peu près.",Cuisines du Grand Midwest,J. Ryan Stradal,nsfw
10:01,10h01,"10h01<br/>Dr. Abdoul Kirwani, ambassadeur de la République islamique du Pakistan aux États-Unis d'Amérique, était assis rigidement face au petit bureau du Bureau ovale. Lorsque l'appel demandant un rendez-vous était venu du chef de cabinet de Johan Hansen la veille au soir, celui-ci avait envoyé à la hâte un télex sécurisé à Islamabad pour savoir s'il avait besoin d'une mise à jour.<br/>Il l'a fait. Et ce fut un désastre.",Projet Cyclope,Thomas Hoover,sfw
10:01,* vers dix heures,"Vers dix heures du matin, le soleil a projeté une barre lumineuse chargée de poussière à travers l'une des fenêtres latérales, et des mouches entraient et sortaient du faisceau comme des étoiles filantes.",Des souris et des hommes,John Steinbeck,unknown
10:02,10h02,"10h02, ses yeux se sont posés pendant une fraction de seconde sur chaque personne qui entrait.",Les péchés du père,Jeffrey Archer,sfw
10:02,dix heures deux,"Il était dix heures deux minutes ; elle n'était pas satisfaite de ses vêtements, de son visage, de son appartement. Elle réchauffa le café et s'assit sur la chaise près de la fenêtre. Je ne peux rien faire de plus maintenant, pensa-t-elle, cela ne sert à rien d'essayer d'améliorer quoi que ce soit à la dernière minute.",L'amant des démons,Shirley Jackson,unknown
10:03,* trois minutes [dix],"Elle passe devant le bâtiment du FBI à dix heures trois, elle passe devant le Monument de la Paix à l'angle nord-ouest du terrain du Capitole à cinq minutes.",Devons-nous le dire au président?,Jeffrey Archer,sfw
10:03,* 10.03,"Il est 10h03 d'après sa montre, et il traverse les Highlands écossais jusqu'à Inverness, fatigué et très légèrement anxieux au cas où il s'endormirait d'ici l'arrivée du train en gare et raterait le signal pour dire à Alice , Drew et Aleesha : ""OK, c'est Inverness, bougeons.""","""Vanilla-Bright comme Eminem"" des Jumeaux Farenheit",Michel Faber,unknown
10:03,10.03,"La date était le 14 mai et l'horloge sur son bureau indiquait qu'il était dix heures vingt-trois, alors il tapa les chiffres 10.23. Du moins, c'est ce qu'il avait l'intention de faire. En fait, il a tapé les chiffres 10.03.",Ctrl-Z,Andrew Norriss,unknown
10:04,10h04,"Samedi. 12 novembre 1955, la tour de l'horloge du palais de justice de Hill Valley a été frappée par la foudre, qui a déversé 1,21 gigawatts d'énergie dans la structure. À partir de ce jour, le temps s’est arrêté à 10h04 sur le cadran de l’horloge.",Retour vers le futur : course dans le temps,Marc Sumerak,unknown
10:05,* cinq minutes passées,"Elle passe devant le bâtiment du FBI à dix heures trois, elle passe devant le Monument de la Paix à l'angle nord-ouest du terrain du Capitole à cinq minutes.",Devons-nous le dire au président?,Jeffrey Archer,sfw
10:05,10h05,"Guy a frappé à la porte de George, mais il n'y a pas eu de réponse. Il consulta sa montre : 10h05. George ne pouvait pas être dans le hall pour prendre son petit-déjeuner, car ils finissaient de servir à neuf heures le dimanche, et il ne serait sûrement pas allé à la Foire des Freshers sans lui.",Les chemins de la gloire,Jeffrey Archer,sfw
10:05,* 10h05,"Nous regardons tous les deux un couple de cygnes naviguer royalement sous le petit pont. Puis je jette un coup d’œil à ma montre. Il est déjà dix heures cinq. ""Nous devrions y aller"", dis-je avec un petit sursaut. Votre mère attendra. »<br/>« Rien ne presse », appelle Nathaniel tandis que je me précipite de l'autre côté du pont. ""Nous avons toute la journée."" Il dévale le pont. ""C'est bon. Vous pouvez ralentir. J'essaie de suivre son rythme détendu. Mais je ne suis pas habitué à ce rythme facile. J'ai l'habitude de marcher sur les trottoirs bondés, de me frayer un chemin, de pousser et de donner des coups de coude.",La déesse non domestique,Sophie Kinsella,unknown
10:06,10h06,"""Très bien, Matt, supposons que le point de risque maximum soit le Capitole lui-même, à 10h06, juste sur les marches, et alors ?""",Devons-nous le dire au président?,Jeffrey Archer,sfw
10:06,* six minutes [dix],Elle descend de sa voiture devant la façade est du Capitole à dix heures six minutes.,Devons-nous le dire au président?,Jeffrey Archer,sfw
10:06,10h06,"Vous avez quinze minutes, dit-il. Puis la connexion a été coupée. Mercredi, 10h06",Disparu,Lisa Gardner,sfw
10:07,10h07,"« Suivez le panneau de déviation », dit-il sans même la regarder.<br/>Elle jeta un coup d'œil à l'horloge sur son tableau de bord. Il était 10h07.",Honneur parmi les voleurs,Jeffrey Archer,sfw
10:07,dix heures sept minutes,"« Il devait être environ dix heures sept minutes. Je m'en souviens parce que j'ai vérifié ma montre lorsque cet entraîneur est parti. »<br/>« L'entraîneur ? dit Romanov.<br/>« Oui, celui qu'on chargeait d'instruments de musique. Il en reste environ… »",Une question d'honneur,Jeffrey Archer,sfw
10:07,10h07 GMT,"10h07 GMT<br/>Une fois installés dans le bureau du commissaire Wall, les trois policiers ont vérifié et revérifié chaque détail de l'opération Blue Period.",Rien de risqué,Jeffrey Archer,sfw
10:07,10h07,"10h07 Lettre d'accès uniquement, concernant le non-paiement du paiement minimum. Essayez de vous rappeler ce que vous cherchiez. Relancez la quête du sac à main.",Le journal de Bridget Jones,Helen Fielding,sfw
10:07,10h07,"10h07 : En réunion avec Rod, Momo et Guy. Nous répétons la finale pour la troisième fois, avec Rod et Guy prenant le rôle des clients, lorsque la secrétaire de Rod, Lorraine, fait irruption.",Je ne sais pas comment elle fait,Allison Pearson,unknown
10:08,dix heures huit,"Le surintendant principal Adam Dalgliesh se détourna de son inspection des vêtements de la jeune fille morte, ses six pieds deux pouces inconfortablement coincés entre le pied du lit et la porte de l'armoire. Il a regardé sa montre. Il était dix heures huit.",Linceul pour un rossignol,P.D. James,sfw
10:08,* Dix huit,"Ma montre est toujours un peu rapide, dis-je. ""À quelle heure arrivez-vous maintenant ?""<br/>""Dix heures huit.""<br/>""Dix heures dix-huit chez moi. Vous voyez.""",L'Américain tranquille,Graham Greene,unknown
10:09,* 10h09,"Il suivit les cris dans un couloir. Une horloge murale indiquait 8 h 09 à 10 h 09, heure de Dallas.",Tabloïd américain,James Ellroy,unknown
10:10,dix heures dix,"Le lendemain matin, à dix heures dix, William reçut un autre appel de son courtier désormais agité. Un autre million de dollars d'actions Interstate avait été mis sur le marché à la cloche d'ouverture.",Kane et Abel,Jeffrey Archer,sfw
10:10,* 10h10,"À 10 h 10, deux infirmiers en blouse blanche ont fait sortir un homme grand et bien bâti dans une chaise par les portes battantes et, voyant la voiture garée dans l'espace du doyen, l'ont guidé vers elle. Le conducteur a sauté et a rapidement ouvert la porte arrière. Pauvre homme, pensa-t-il, la tête couverte de bandages et ne laissant qu'une petite fissure pour les lèvres et les narines. Il se demanda si c'était des brûlures.",Honneur parmi les voleurs,Jeffrey Archer,sfw
