Time,Id,Quote time,Quote,Title,Author,SFW
11:00,1100-002,11 Uhr,"Eine scharlachrote Dampflokomotive wartete neben einem Bahnsteig voller Menschen. Auf einem Schild an der Decke stand „Hogwarts Express, 11 Uhr“.",Harry Potter und der Stein der Weisen,J.K. Rowling,unknown
11:00,1100-003,elf,"Sie hat um elf aufgehört. Scheiß drauf. Sie ging um das Haus herum zum Schuppen, holte Spaten und Schaufel, hielt inne und fügte ein Brecheisen hinzu. Sie verließ den Schuppen, ging zurück und holte einen Schraubenzieher und einen verstellbaren Schraubenschlüssel aus dem Werkzeugkasten.",Die Tommyknockers,Stephen King,nsfw
11:00,1100-004,11 Uhr,"Baba Diop verbrachte die letzten sechsunddreißig Stunden seines Lebens in Fleury-Mérogis. Am zweiten Tag wurde er um 11 Uhr Uhr mit einem geschärften Kamm in die Kehle gestochen, als er unter Eskorte zum Büro des Gouverneurs geführt wurde.",Die Namenlosen,John Connolly,unknown
11:00,1100-005,elf Uhr morgens,"Ein Ende also. 11. November 1991, um elf Uhr morgens, die elfte Stunde des elften Monats. Es ist ein Montag.",Die Räuberbraut,Margaret Atwood,unknown
11:00,1100-006,elf Uhr,"Sie setzte sich vor den leeren Schreibtisch und lächelte ihn auf eine Weise an, von der sie hoffte, dass sie Kompetenz und Intelligenz zum Ausdruck bringen würde. Dann seufzte sie, ließ sich zurückfallen und schaute auf die Uhr. Das Interview war für elf Uhr. Es war 10:55.",Die Grammatiker: Ein Roman,Cathleen Schine,unknown
11:00,1100-007,elf Uhr morgens,"Es war ungefähr elf Uhr morgens, Mitte Oktober, die Sonne schien nicht und in der Klarheit der Ausläufer sah es aus wie harter, nasser Regen. Ich trug meinen puderblauen Anzug mit dunkelblauem Hemd, Krawatte und Einstecktuch, schwarzen Brogues und schwarzen Wollsocken mit dunkelblauen Uhren darauf. Ich war ordentlich, sauber, rasiert und nüchtern, und es war mir egal, wer das wusste. Ich war alles, was ein gut gekleideter Privatdetektiv sein sollte. Ich habe vier Millionen Dollar gefordert.",Der große Schlaf,Raymond Chandler,unknown
11:00,1100-008,elf Uhr,"Sie entdeckte die nötigen Bediensteten, indem sie eines Morgens im Bett frühstückte (noch im Hotel) und ihrer Magd einen Urlaub unter der Bedingung gewährte, dass das Mädchen „sich damit vergnügen würde, Miss Clack abzuholen“. Ich fand sie um elf Uhr friedlich in ihrem Morgenmantel, wie sie sich Luft zufächelte.",Der Mondstein,Wilkie Collins,unknown
11:00,1100-009,11:00,"Sue hatte nur einen Führerschein, aber sie nahm die Schlüssel für das Auto ihrer Mutter vom Steckbrett neben dem Kühlschrank und rannte in die Garage. Die Küchenuhr zeigte genau 11:00 an.",Carrie,Stephen King,unknown
11:00,1100-010,elf Uhr,"Die Delacours kamen am nächsten Morgen um elf Uhr an. Harry, Ron, Hermine und Ginny waren zu diesem Zeitpunkt ziemlich verärgert über Fleurs Familie, und Ron stapfte unwillig nach oben, um passende Socken anzuziehen, und Harry versuchte, sein Haar glatt zu streichen.",Harry Potter und die Heiligtümer des Todes,J.K. Rowling,unknown
11:00,1100-011,elf Uhr,"Es geschah am Mittwochmorgen meiner zweiten Woche, als ich vor meinem elf Uhr-Kurs in der Bibliothek ein paar Xeroxe für Dr. Roland machte.",Die geheime Geschichte,Donna Tartt,unknown
11:00,1100-012,elf Uhr,"Der Name Ihres angeblichen Geistes ist Linda Gray und sie stammte aus Florenz. Das ist weit über South Carolina hinaus. Sie und ihr Freund – falls er einer war; Die Polizei fand keine Spur von ihm – sie verbrachte ihre letzte Nacht auf Erden im Luna Inn, eine halbe Meile südlich von hier am Strand entlang. Sie kamen am nächsten Tag gegen elf Uhr in Joyland an.",Joyland,Stephen King,unknown
11:00,1100-013,elf Uhr morgens,„Würdest du das Bett für mich machen?“ Der an einem Herzinfarkt verstorbene Freund hatte seine Frau gefragt. Er war Möbeldesigner. Es war elf Uhr morgens.,"Blinde Weide, schlafende Frau",Haruki Murakami,unknown
11:00,1100-014,elf Uhr,"Um elf Uhr war alles erledigt; Sie wollten weglaufen, nach Borneo. Scheiß auf den Ehemann! Sie liebte ihn sowieso nie. Sie hätte nie den ersten Brief geschrieben, wenn der Ehemann nicht alt und leidenschaftslos gewesen wäre.",Wendekreis des Krebses,Henry Miller,nsfw
11:00,1100-015,elf Uhr,"Gegen elf Uhr wurde die Tür aufgeschlossen. Ich bereitete mich darauf vor, Entschuldigungen zurückzuweisen und zur Halsschlagader zu greifen. Eine einst stattliche Frau segelte herein. Siebzig Jahre alt, achtzig, fünfundachtzig, wer weiß, wann sie so alt sind? Ein klappriger Windhund im Blazer folgte seinem Frauchen.",Wolkenatlas,David Mitchell,unknown
11:00,1100-016,elf Uhr,"Gegen elf Uhr zieht sich der Schneemann in den Wald zurück, außer Sichtweite des Meeres, weil die bösen Strahlen vom Wasser abprallen und ihn treffen, selbst wenn er es ist geschützt vor dem Himmel, und dann wird er rot und bekommt Blasen.",Oryx und Crake,Margaret Atwood,unknown
11:00,1100-017,elf Uhr,"Wir haben, wissen Sie, in St. Clement’s geheiratet, weil Wickhams Unterkunft in dieser Gemeinde lag. Und es wurde vereinbart, dass wir alle bis elf Uhr dort sein sollten. Mein Onkel und meine Tante und ich sollten zusammen gehen; und die anderen sollten uns in der Kirche treffen.",Stolz und Vorurteil,Jane Austen,unknown
11:00,1100-018,elf,"Es gab eine Bewegung und einen Ausruf von rechts, und als ich durch die Dunkelheit spähte, sah ich Whitney, blass, ausgezehrt und ungepflegt, die mich anstarrte.<br>„Mein Gott! „Es ist Watson“, sagte er. Er war in einem bemitleidenswerten Zustand der Reaktion, mit allen Nerven am Twittern. „Ich sage, Watson, wie spät ist es?“<br>„Fast elf.“",Die Abenteuer des Sherlock Holmes,Sir Arthur Conan Doyle,unknown
11:00,1100-019,elf Uhr,"Am vereinbarten Tag regnete es in Strömen. Um elf Uhr klopfte ein Mann in einem Regenmantel, der einen Rasenmäher schleppte, an meine Haustür und sagte, dass Mr. Gatsby ihn herübergeschickt hätte, um meinen Rasen zu schneiden.",Der große Gatsby,F. Scott Fitzgerald,unknown
11:00,1100-020,elf Uhr morgens,"Pu mochte immer eine Kleinigkeit um elf Uhr morgens, und er freute sich sehr, als er sah, wie Kaninchen die Teller und Tassen herausholte; und als Rabbit sagte: „Honig oder Kondensmilch zum Brot?“ Er war so aufgeregt, dass er sagte: „Beides“, und dann, um nicht gierig zu wirken, fügte er hinzu: „Aber kümmern Sie sich bitte nicht um das Brot.“",Winnie,A.A. Milne,unknown
11:00,1100-021,elf,"Gegen elf essen sie und Stan noch einen Donut. Dann machen sie hoffnungsvoll Halt an einem Müllcontainer hinter einem Suppenlokal, aber kein Glück, das Zeug wurde bereits gepflückt.",Das Herz geht zuletzt,Margaret Atwood,unknown
11:00,1100-022,elf Uhr,"Um elf Uhr kommt der Arzt zur Tür des Aufenthaltsraums und ruft McMurphy zu, dass er ihn gerne zu einem Interview in seine Praxis kommen lassen möchte. „Am zweiten Tag interviewe ich alle Neuaufnahmen.“",Einer flog über das Kuckucksnest,Ken Kesey,unknown
11:00,1100-023,elf Uhr,"„Um elf Uhr fuhr ich mit einem Taxi zum Quai d’Orsay und setzte mich dort mit etwa einem Dutzend Korrespondenten zusammen, während das Sprachrohr des Auswärtigen Amtes ein junger Diplomat der Nouvelle Revue Française mit Hornbrille redete und beantwortete eine halbe Stunde lang Fragen.“",Auch die Sonne geht auf,Ernest Hemingway,unknown
11:00,1100-024,elf Uhr,"„Ich nehme den Zug einfach um elf Uhr von Gleis neundreiviertel“, las er.",Harry Potter und der Stein der Weisen,J.K. Rowling,unknown
11:00,1100-025,11 Uhr,"„Armstrong muss irgendwann in der Nacht vom 10. auf den 11. ins Meer gegangen sein – und ich werde erklären, warum. Wir fanden die Stelle, an der die Leiche angeschwemmt wurde – sie war zwischen zwei Steinen eingeklemmt und darauf lagen Stofffetzen, Haare usw. Es muss dort am 11. bei Hochwasser abgelagert worden sein, also etwa gegen 11 Uhr. Danach ließ der Sturm nach und es folgen weitere Hochwassermarken deutlich niedriger.“",Und dann gab es keine mehr,Agatha Christie,unknown
11:00,1100-026,elf Uhr,"„Wer kann – was kann –“ fragte Mrs. Dalloway (sie fand es ungeheuerlich, am Morgen des Tages, an dem sie eine Party gab, um elf Uhr unterbrochen zu werden ), hörte einen Schritt auf der Treppe.",Frau Dalloway,Virginia Woolf,unknown
11:00,1100-027,11 Uhr,Um 11 Uhr habe ich das erste Kapitel von Mr. Y beendet. Die Wintersonne lugt sanft durch die dünnen Vorhänge und ich beschließe aufzustehen.,Das Ende von Herrn Y,Scarlett Thomas,unknown
11:00,1100-028,um elf,"Es dauerte ziemlich lange, und ich fühlte mich gedämpft, niedergedrückt von dicken Stoffen und Stille. Ich dachte: Er wird nie zurückkommen; Und als er das tat, schien seine Gestalt aus sehr weiter Entfernung traumähnlich und schrumpfend auf mich zuzukommen und durch einen Tunnel zurückzukommen. Ich wage zu behaupten, dass es um elf Uhr morgens Champagner gab.",Das Wetter in den Straßen,Rosamond Lehmann,unknown
11:00,1100-029,elf,"Während sie hinschauten, wurde es in der ganzen Welt vollkommen still, und ein Schwarm Möwen überquerte den Himmel, erst eine Möwe führte ihn an, dann eine andere, und in dieser außerordentlichen Stille und Ruhe, in dieser Blässe, in dieser Reinheit schlugen Glocken elf Mal so laut, wie das Geräusch dort oben zwischen den Möwen verklang.",Frau Dalloway,Virginia Woolf,unknown
11:00,1100-030,elf Uhr,"Um elf Uhr morgens waren große Flocken aus einem farblosen Himmel aufgetaucht und drangen wie eine Armada aus dem Weltraum in die Felder, Gärten und Rasenflächen von Romerike ein.",Der Schneemann,Jo Nesbø,unknown
11:00,1100-031,elf Uhr,"Um elf Uhr klingelte das Telefon, und die Gestalt antwortete immer noch nicht, genauso wenig wie sie reagiert hatte, als das Telefon um fünfundzwanzig vor sieben geklingelt hatte, und noch einmal zehn Minuten lang, beginnend um fünf vor sieben.",Die lange dunkle Teezeit der Seele,Douglas Adams,unknown
11:00,1100-032,elf Uhr,"Big Ben war beeindruckend, als sie auf die Straße trat. Es war elf Uhr und die ungenutzte Stunde war frisch, als wäre sie an Kinder am Strand verteilt worden.",Frau Dalloway,Virginia Woolf,unknown
11:00,1100-033,elf Uhr,"Es war ungefähr elf Uhr morgens, Mitte Oktober, die Sonne schien nicht und in der Klarheit der Ausläufer sah es aus wie harter, nasser Regen. Ich trug meinen puderblauen Anzug mit dunkelblauem Hemd, Krawatte und Einstecktuch, schwarzen Brogues und schwarzen Wollsocken mit dunkelblauen Uhren darauf. Ich war ordentlich, sauber, rasiert und nüchtern, und es war mir egal, wer das wusste. Ich war alles, was ein gut gekleideter Privatdetektiv sein sollte. Ich habe vier Millionen Dollar gefordert.",Der große Schlaf,Raymond Chandler,unknown
11:00,1100-034,elf,"Meine Schwester hat Angst, dass ich schreiben und alle Familiengeheimnisse verraten könnte. Warum fühle ich mich wie ein Rebell, wie ein Bilderstürmer? Ich versuche nur, einen Schreibkurs zu machen, was ist daran falsch? Ich sage mir immer wieder, dass es mir im Auto gut gehen wird, ich Radio Four Woman’s Hour hören kann und das bis elf Uhr dauern wird, wenn der Unterricht beginnt.",Die Heiligen,Patsy Hickman,unknown
11:00,1100-035,elf Uhr,"Am Morgen nach den gerade erzählten Ereignissen saß Mrs. Arlington beim Frühstück in einem süßen kleinen Salon des prächtigen Herrenhauses, das der Earl of Warrington in der Dover Street, Piccadilly, für sie übernommen und eingerichtet hatte. Es war ungefähr elf Uhr; und die Zauberin war in ein köstliches Deshabillé gekleidet. Mit ihren kleinen Füßen auf einer Ottomane in der Nähe des Kotflügels und ihrer schönen Gestalt, die in einem luxuriösen großen Sessel zurückgelehnt war, teilte sie ihre Aufmerksamkeit zwischen ihrer Schokolade und den Spalten des Morning Herald.",Die Geheimnisse von London,G.W.M. Reynolds,unknown
11:00,1100-036,Elf Uhr,"Still wie ich bin, werde ich um Elf Uhr an jedem Tag der Woche, außer am Sonntag, zu einem tobenden, tobenden Wahnsinnigen – einem gefährlichen Wahnsinnigen, der vor Wahnsinn keucht will nicht nur mir selbst, sondern auch anderen Unheil antun und ist weniger von Halluzinationen als von Tollwut besessen.",Zweimal rund um die Uhr,George Augustus Sala,unknown
11:00,1100-037,elf,"Obwohl vielleicht – aber hier surrte die Konsolenuhr und schlug dann hektisch elf, wobei sich ihre Gewichte auf plötzliche Energiekosten nach unten drehten. Sie musste einen Moment sitzen bleiben, als das Echo verschwunden war, um ihre Gedanken wieder in den Griff zu bekommen.",Das Kind des Fremden,Alan Hollinghurst,unknown
11:00,1100-038,elf,"Wir kamen um elf in Waterloo an und fragten, wo der Elf-Fünf-Kurs startete. Natürlich wusste es niemand; Niemand in Waterloo weiß jemals, wo ein Zug abfährt oder wohin ein Zug fährt, wenn er abfährt, oder irgendetwas darüber.",Drei Männer in einem Boot,Jerome K. Jerome,unknown
11:00,1100-039,elf Uhr,"Wir verbrachten ein paar traurige Stunden bis elf Uhr, als der Prozess beginnen sollte. Da mein Vater und der Rest der Familie als Zeugen anwesend sein mussten, begleitete ich sie zum Gericht. Während dieser ganzen erbärmlichen Verspottung der Gerechtigkeit erlitt ich lebende Folter.",Frankenstein,Mary Shelley,unknown
11:01,1101-000,eine Minute nach elf,Die Zeiger der Uhr gingen weiter. Um eine Minute vor elf war alles friedlich und geordnet. Um elf Uhr brachen die Meister zur üblichen kurzen Pause auf. Um eine Minute nach elf herrschte Krieg und Aufruhr!,Jack of Both Sides: Die Geschichte eines Schulkrieges,Florence Coombe,sfw
11:01,1101-001,kurz nach elf,"O’Neil steht auf und nimmt das Tablett. Er hat den Tee ausgetrunken, aber die Muffins liegen noch hier in einem Weidenkorb, bedeckt mit einer blauen Serviette. Die Uhr über dem Ofen zeigt an, dass es kurz nach elf ist und die Gäste jetzt im Haus eintreffen werden.",Mary und O’Neil,Justin Cronin,unknown
11:01,1101-002,kurz nach elf,"Es war erst kurz nach elf. Die Stille des großen Raumes, die nur durch den Gesang unterbrochen wurde, der von unten heraufdrang, ließ sie gähnen. Die Bronzen, die Alben und die Bilder an den Wänden, die ein Schiff auf See, Kühe auf einer Wiese und Ausblicke auf den Rhein zeigten, waren so völlig altbacken, dass ihre Augen einfach darüber hinwegglitten, ohne sie zu betrachten.",Die Party und andere Geschichten,Anton Pavlovich Chekhov,sfw
11:02,1102-000,11.02 Uhr,"Am 9. August, drei Tage später, um 11.02 Uhr, warf eine weitere B-29 die zweite Bombe auf das Industriegebiet der Stadt Nagasaki und zerstörte 1 1/2 vollständig Quadratmeilen der Stadt, wobei 39.000 Menschen getötet und 25.000 weitere verletzt wurden.",Die Atombombenabwürfe von Hiroshima und Nagasaki,The Manhattan Engineer District,unknown
11:02,1102-001,11:02,"""Ja."" Perenas fester Ton ließ keinen Widerspruch zu. „Es explodierte um 11:07 Uhr. Sie wären um 11:02 eingetreten, so dass Sie sich bis dahin genau in der Mitte zwischen den Toren befunden hätten.“",Der Schatten und die Nacht,Chris Walley,unknown
11:03,1103-000,Elf oh-drei,"Warum glauben Sie, dass es echt ist?<br>„Eigentlich nur eine Ahnung. Er klang echt. Manchmal kann man einfach über Menschen erzählen“ – er lächelte – „auch wenn man eine langweilige alte WASP ist.“<br>„Ich denke, es ist ein Trick.“<br>„Warum?“<br>„Das tue ich einfach. Warum sollte Ihnen jemand von der Regierung helfen wollen?“<br>„Gute Frage. Ich schätze, ich werde es herausfinden.“<br>Sie ging zurück in die Küche. „Um wie viel Uhr triffst du ihn?“ rief sie.<br>„Elf oh-drei“, sagte er. „Das hat mich glauben lassen, dass er echt ist. Militär- und Geheimdienstmitarbeiter legen genaue Termine fest, um Verwirrung und Unklarheiten zu vermeiden. An elf vor drei ist nichts Zweideutiges.“",Kleine grüne Männer,Christopher Buckley,unknown
11:03,1103-001,11.03 Uhr,"Am vierten, um 11.03 Uhr, rief ihn der Herausgeber der Jidischen Zaitung an; Doktor Yarmolinsky antwortete nicht. Er wurde in seinem Zimmer gefunden, sein Gesicht war bereits etwas dunkel, fast nackt unter einem großen, anachronistischen Umhang.",Tod und der Kompass,Jorge Luis Borges,nsfw
11:04,1104-000,11:04,"Senator Harrison starb, bevor er das Krankenhaus erreichte, und Mark ließ seine Wunde von einem Hausarzt versorgen. Mark schaute auf die Uhr und lachte. Es war 11:04 – er würde überleben.",Sollen wir es dem Präsidenten sagen?,Jeffrey Archer,sfw
11:04,1104-001,11.04,"Daher freuen wir uns, Ihnen mitteilen zu können, dass der 11.04 DeepDrop nach Sydney, da die überschüssigen Ausreden nun ausgeschöpft wurden, am Gate Six zum Einsteigen bereit ist.",Verloren in einem guten Buch,Jasper Fforde,sfw
11:04,1104-002,nach 11 Uhr,"Wie ihr Mann ihm gesagt hatte, lag sie noch im Bett, obwohl es nach 11 Uhr war. Ihr normalerweise bewegliches Gesicht war in Lehm gehüllt, starr und bedrohlich wie eine Aztekenmaske.",Scoop,Evelyn Waugh,unknown
11:05,1105-000,Fünf nach elf,"Fünf nach elf; weniger als eine Viertelstunde, bevor Amethyst entweder Erfolg hatte oder scheiterte",Der unendliche Tag,Chris Walley,unknown
11:05,1105-001,11:05,"3. Juli: 5 3/4 Stunden. Heute ist wenig erledigt. Die Lethargie verstärkte sich, ich schleppte mich zum Labor und wäre zweimal beinahe von der Straße abgekommen. Konzentriert genug, um den Zoo zu ernähren und das Protokoll auf den neuesten Stand zu bringen. Lesen Sie die Bedienungsanleitungen durch, die Whitby zum letzten Mal verlassen hat, und haben Sie sich für eine Förderleistung von 40 Röntgen/Min. und eine Zielentfernung von 530 cm entschieden. Jetzt ist alles fertig. Aufgewacht 11:05. Um 15:15 Uhr schlafen.",Die Stimmen der Zeit,J.G. Ballard,unknown
11:05,1105-002,fünf nach elf,"Sansom kam um fünf nach elf in einem Town Car an. Lokale Nummernschilder, was bedeutete, dass er den größten Teil der Strecke mit dem Zug zurückgelegt hatte. Für ihn weniger bequem, aber mit einem geringeren CO2-Fußabdruck als die ganze Strecke zu fahren oder zu fliegen. Bei einer Kampagne zählte jedes Detail.",Morgen weg,Lee Child,unknown
11:06,1106-000,11:06,11:06 Und … oh. Das Bügeln. Was werde ich dagegen tun?,Die unhäusliche Göttin,Sophie Kinsella,unknown
11:06,1106-001,11.06 Uhr,"Trotz der Neugestaltung der BookWorld blieben einige Bücher verlockend außerhalb der Reichweite […] Es war durchaus möglich, dass sie nicht wussten, dass es eine BookWorld gab, und dennoch dachten sie, sie seien real. Eine fantastische Vorstellung, wenn man bedenkt, dass bis zum 11.06 Uhr am 12. April 1948 alle anderen das Gleiche gedacht hatten.",Einer unserer Donnerstage fehlt,Jasper Fforde,unknown
11:07,1107-000,11:07,"""Ja."" Perenas fester Ton ließ keinen Widerspruch zu. „Es explodierte um 11:07. Sie wären um 11:02 Uhr eingetreten, sodass Sie sich bis dahin genau in der Mitte zwischen den Toren befunden hätten.“",Der Schatten und die Nacht,Chris Walley,unknown
11:07,1107-001,sieben Minuten nach elf,"Pünktlich sieben Minuten nach elf nach der Schiffsuhr stieß die Abenteurerin einen langen Schrei aus, bahnte sich, nachdem sie die Vertäuungen gelöst hatte, ihren Weg aus dem Becken und tauchte ihre Nase in das Lachen Gewässer der Bucht, begab sich endlich auf eine Reise, die dazu bestimmt war, ihrem neuen Namen alle Ehre zu machen.",Der Abenteuerclub über Wasser,Ralph Henry Barbour,unknown
11:08,1108-000,11:08,Ellis marschierte zurück zu seinem Schreibtisch und kämpfte gegen eine aufkommende Panik an. In der Reihe der Wanduhren sprinteten die Sekundenzeiger unerbittlich wie in einem Rennen. Ortszeit war 11:08.<br>Soviel zu seinen Mittagsplänen.,Verkauft an einem Montag,Kristina McMorris,sfw
11:08,1108-001,11:08,"Er schaute nach oben, um die Uhrzeit auf dem Datenstreifen am oberen Rand seines Helms sehen zu können: 11:08:23. Zehn Minuten. Sie gingen unsicher weiter.",Der unendliche Tag,Chris Walley,sfw
11:08,1108-002,11:08,"„Das ist mein erster Durchgang“, sagte Wilson. „Ost nach West, bei 11:08. Wir blicken von der linken Kamera aus, die mit 96 Bildern pro Sekunde läuft. Wie Sie sehen können, nimmt meine Höhe rapide ab. Geradeaus ist die Hauptstraße des Ziels.“",Der Andromeda-Stamm,Michael Crichton,unknown
11:08,1108-003,acht Minuten nach elf,"Der Schatzmeister stand mit vor der Brust verschränkten Armen in der Halle und als er den dicken jungen Mann erblickte, blickte er bedeutungsvoll auf die Uhr. Es war acht Minuten nach elf.",Stephen Hero,James Joyce,unknown
11:09,1109-000,11:09 Uhr,"Das letzte war am 12. Oktober um 11:09 Uhr<br>„Er hat ganze fünf Wochen gebraucht“, sagte ich. „Außer…“ Die Worte kamen nicht heraus. Tatsächlich hatte ich Angst, dass ich mich übergeben würde, wenn ich den Mund öffnete.",NYPD Rot 3,James Patterson,sfw
11:10,1110-000,Zehn nach elf,"Sie fuhr rückwärts die Auffahrt hinunter, prüfte, ob Verkehr herrschte, und bog in Richtung Autobahn ab. Zehn nach elf. Genügend Zeit.<br>Das dachte sie damals.",Wenn es blutet,Stephen King,unknown
11:10,1110-001,Zehn Minuten nach elf,"Zehn Minuten nach elf in Archie McCues Zimmer im dritten Stock des Anbaus des hoch aufragenden Sechzigerjahre-Turms von Robert Matthews – dem Queen’s Tower, obwohl es wahrscheinlich nie eine Königin geben würde lebe darin.",Emotional seltsam,Kate Atkinson,unknown
11:11,1111-000,11:11,"Das LCD-Display seines Super G Digital Athletic Chronometer blinkt 11:11, ein und aus und ein und aus. Elf elf. Elf elf. Elf elf.",Die Indifferenzliga,Richard Scarsbrook,unknown
11:12,1112-000,11:12,"„11:12 Aktionsstationen, Aktionsstationen.“<br>James schlüpfte schnell in die Lamanns-Galerie, als Jean-Pierre noch einmal das Sutherland-Aquarell von seinem Fenster entfernte „Die Themse und der Bootsmann“ und ersetzte es durch ein Öl von Van Gogh, ein so großartiges Beispiel für die Arbeit des Meisters, wie es eine Londoner Galerie je gesehen hatte.","Kein Penny mehr, kein Penny weniger",Jeffrey Archer,sfw
11:12,1112-001,11:12,"11:12 Ich habe über die Lokalzeitung eine Lösung. Ein Mädchen aus dem Dorf wird es abholen, alles über Nacht für 3 Pfund pro Hemd bügeln und Eddies Knopf annähen.",Die unhäusliche Göttin,Sophie Kinsella,unknown
11:12,1112-002,11:12,"Ich schielte die Straße hinunter auf die Bankuhr: 11:12, 87 Grad.<br>„Es sind nur anderthalb Blocks und es ist nicht so heiß, Daddy. Der Spaziergang wird dir guttun.“ Dieses Gespräch machte mich atemlos, als ob ich einen Gürtel mit engen Trägern tragen würde.",Tausend Acres,Jane Smiley,unknown
11:13,1113-000,eleven-thirteen,"Sein eigener Fall war verzweifelter und erforderte eine verzweifelte Lösung: in den Zug eleven-thirteen einzusteigen, ohne eine Fahrkarte zu kaufen. Er ging weiter, bis er den Rand des Brauereiviertels erreichte, wo er in einem kleinen Tabakladen Halt machte, um Pfeifentabak zu kaufen und Fragen zu stellen.",Der goldene Ast,George Gibbs,sfw
11:13,1113-001,"ungefähr elf, elf Uhr fünfzehn","Das erste Mal, dass ich sie sah, war ungefähr elf, elf Uhr fünfzehn, ein Samstagmorgen, ich hatte ungefähr zwei Drittel meiner Route zurückgelegt, als ich in ihren Block einbog und ein bemerkte Eine Ford-Limousine von 1956 hielt auf dem Hof, mit einem großen offenen U-Haul dahinter.",Woher ich anrufe,Raymond Carver,unknown
11:14,1114-000,11.14 Uhr,"Der Bericht wurde am Sonntag, 25. September 1966, um 11.14 Uhr datiert. Der Text war lakonisch. Anruf von Hrk Vanger; Darin heißt es, dass die Tochter seines Bruders (?) Harriett Ulrika Vanger, geboren am 15. Juni 1960, seit Samstagnachmittag in ihrem Haus auf Hedley Island vermisst wird.",Das Mädchen mit dem Drachentattoo,Stieg Larsson,unknown
11:14,1114-001,Eleven fourteen,"Als sie ihre Burger aufgegessen hatten, warf Melissa einen Blick auf ihre Uhr, ein großes digitales Plastikdinger, das aussah, als ob es einem Kind gehören sollte.<br>“Eleven fourteen, “, sagte Melissa. „Wir haben noch vierundvierzig Minuten Zeit, um bis zum Ende der Welt zu töten.“",Das Glashotel,Emily St. John Mandel,unknown
11:15,1115-000,viertel nach elf,"Ein Abschnitt des Bordsteins vor dem Gerard Tower ist mit der Aufschrift NUR AUTORISIERTES PARKEN versehen. Um viertel nach elf fährt dort ein Lastwagen mit einem großen Sombrero an der Seite vor. Unter dem Sombrero: JOSE’S EATS. Und darunter: TODOS COMEN! Die Leute beginnen, das Gebäude zu verlassen und rollen auf den Lastwagen zu wie Ameisen, die von Zucker angezogen werden.",Billy Summers,Stephen King,unknown
11:15,1115-001,viertel nach elf,"Das Chalet steht isoliert am Ende eines blinden Tals. Weiter oben gibt es nur noch den Stausee und dahinter den tückischen Gletscher. Um viertel nach elf kommt sie zu dem Schluss, dass es für Nick unmöglich ist, bei diesem Wetter da draußen herumzuwandern.",Echo,Thomas Olde Heuvelt,unknown
11:15,1115-002,11:15,"Haben Sie ein paar Tage Zeit? Wurden gerade im Zusammenhang mit der Tragödie im Boscombe Valley aus dem Westen Englands telegraphiert. Ich freue mich, wenn du mitkommst. Luft und Landschaft perfekt. Verlassen Sie Paddington über die 11:15.",Die Abenteuer des Sherlock Holmes,Sir Arthur Conan Doyle,unknown
11:16,1116-000,11:16,"Schließlich erschien er um 11:16 und nahm seinen reservierten Platz am Baccarat-Tisch ein. Stephen hörte auf, an seinem Tomatensaft zu nippen, und Jean-Pierre ging hinüber und wartete geduldig am Tisch darauf, dass einer der Männer, die links oder rechts von Harvey saßen, ging.","Kein Penny mehr, kein Penny weniger",Jeffrey Archer,sfw
11:17,1117-000,11:17,"Als Sir Matthew direkt hinter seinem Mandanten stand, schaute er auf die Uhr. Es war 11:17. Er wusste, dass sein Timing genau sein musste, denn ihm war unangenehm bewusst geworden, dass er es nicht nur mit einer klugen, sondern auch mit einer äußerst gerissenen Frau zu tun hatte.",Auge um Auge,Jeffrey Archer,sfw
11:17,1117-001,11:17,"Ted erschien am nächsten Tag um 11:17 an der Eingangstür von Nummer 10. Der stellvertretende Sachbearbeiter begleitete ihn durch den langen Korridor ins Erdgeschoss und bat ihn, in dem kleinen Wartebereich Platz zu nehmen, der an den Kabinettsraum angrenzt.",Schuhputzer,Jeffrey Archer,sfw
11:17,1117-002,siebzehn Minuten nach elf,"Mrs. Mooney blickte instinktiv auf die kleine vergoldete Uhr auf dem Kaminsims, als ihr durch ihre Träume bewusst wurde, dass die Glocken der George’s Church nicht mehr läuteten. Es war siebzehn Minuten nach elf: Sie würde viel Zeit haben, die Sache mit Mr. Doran zu besprechen und dann kurz vor zwölf in der Marlborough Street zu sein. Sie war sich sicher, dass sie gewinnen würde.",Dubliner,James Joyce,unknown
11:18,1118-000,11.18,Es ist 11.18. Eine Reihe runder Bungalows mit einer Lärchengruppe in der Mitte.,Trompete,Jackie Kay,unknown
11:19,1119-000,11:19,"Ein Pfiff unterbrach seine Worte scharf. Peter ging auf die Knie, um aus dem Fenster zu schauen, und Miss Fuller starrte ihn wütend an. Polly schaute auf ihre Uhr: 11:19. Der Zug. Aber der Bahnhofsvorsteher hatte gesagt, es sei immer spät.",Blackout,Connie Willis,unknown
11:20,1120-000,eleven-twenty,"Am eleven-twenty beschloss Adam, dass er es nicht mehr riskieren würde, auf der Straße gesehen zu werden. Er starrte die Schlucht hinunter und erkannte, dass ihm jetzt keine andere Wahl mehr blieb als der Fuß.",Eine Frage der Ehre,Jeffrey Archer,sfw
