Time|Id|Quote time|Quote|Title|Author|SFW
13:00|1300-000|μία η ώρα|«Έλα», είπε ο Μάγος. «Όλες οι ώρες μπορεί να είναι σύντομες για τον Άσλαν, αλλά στο σπίτι μου όλες οι ώρες της πείνας είναι μία η ώρα.»|Το Ταξίδι του Βαδιστή της Αυγής|C.S. Lewis|unknown
13:00|1300-001|ακριβώς μία ώρα|«Μάντεψε!» είπε ο Κλάους καθώς έβαζε με το κουτάλι σούπα φακής στο στόμα του Γκούντερ στο μεσημεριανό γεύμα στη Γάζα. «Έχω την τιμή να είμαι ο πρώτος άνθρωπος στη Γάζα που συναντά τους ιατροδικαστές. Ακριβώς μία ώρα στη Χεβρώνα.»|Φωτεινή Κοιλάδα της Αγάπης|Έντνα Χονγκ|unknown
13:00|1300-002|μία η ώρα|Αύριο στη μία ο Άντερς θα είναι εδώ με το έλκηθρο, και μετά εσείς οι δύο θα κάνετε τους γύρους σύμφωνα με τη λίστα και θα αφήσετε ένα καλάθι σε κάθε μέρος.|Το Σφυρί του Θεού|Μπο Γκιερτζ|sfw
13:00|1300-003|μία η ώρα|Έκλεισε το μάτι στη μία. Είχε γράψει δύο σελίδες, και η αίσθηση ότι επέστρεφε στον νευρικό και νευρωτικό άντρα που παραλίγο να κάψει το σπίτι του πριν από τρία χρόνια γινόταν όλο και πιο δύσκολο να απορριφθεί.|Αν Αιμορραγεί|Στίβεν Κινγκ|unknown
13:00|1300-004|μία η ώρα|Έφεραν μια λεκάνη για να λιώσουν το χιόνι για κονίαμα. Άκουσαν κάποιον να λέει ότι ήταν ήδη δώδεκα η ώρα.<br>«Σίγουρα θα είναι δώδεκα», ανακοίνωσε ο Σούχοφ. «Ο ήλιος έχει ήδη ανατείλει».<br>«Αν είναι», απάντησε ο καπετάνιος, «είναι μία η ώρα, όχι δώδεκα».<br>«Πώς το καταλαβαίνεις αυτό;» ρώτησε έκπληκτος ο Σούχοφ. «Οι ηλικιωμένοι λένε ότι ο ήλιος βρίσκεται στο υψηλότερο σημείο την ώρα του δείπνου».<br>«Ίσως ήταν στην εποχή τους!» απάντησε απότομα ο καπετάνιος. «Από τότε έχει θεσπιστεί ότι ο ήλιος βρίσκεται στο υψηλότερο σημείο τη μία η ώρα».<br>«Ποιος το θέσπισε αυτό;»<br>«Η σοβιετική κυβέρνηση».|Μια μέρα από τη ζωή του Ιβάν Ντενόσοβιτς|Αλεξάντρ Σολζενίτσιν|unknown
13:00|1300-005|μία η ώρα|Ήταν μία η ώρα όταν φύγαμε από το Νο. 3, στους Κήπους Λώριστον. Ο Σέρλοκ Χολμς με οδήγησε στο πλησιέστερο τηλεγραφείο, από όπου έστειλε ένα μακροσκελές τηλεγράφημα. Στη συνέχεια, κάλεσε ένα ταξί και διέταξε τον οδηγό να μας πάει στη διεύθυνση που μας έδωσε ο Λεστρέιντ|Μια Μελέτη στο Σκάρλετ|Σερ Άρθουρ Κόναν Ντόιλ|unknown
13:00|1300-006|μία η ώρα|Τους αγόρασε ημερήσιες κάρτες, χρησιμοποιώντας μετρητά. Πήγαν με μερικά παιχνίδια και μετά μεσημεριανό γεύμα στο Rock Lobster, το μαγαζί με θαλασσινά δίπλα στην αίθουσα συναυλιών. Ήταν λίγο μετά τη μία η ώρα. Όσο για την ώρα θανάτου, πιθανώς ξέρετε πώς την ορίζουν... περιεχόμενο του στομάχου και ούτω καθεξής.|Χώρα της Χαράς|Στίβεν Κινγκ|unknown
13:00|1300-007|μία η ώρα|Σήμερα είναι πάλι όμορφα, και κατά μήκος των Ηλυσίων Πεδίων το λυκόφως μοιάζει με υπαίθριο σεράι πνιγμένο από ούρι με σκούρα μάτια. Τα δέντρα έχουν πλήρες φύλλωμα και μια βλάστηση τόσο καθαρή, τόσο πλούσια, που μοιάζει σαν να ήταν ακόμα βρεγμένα και να λαμπυρίζουν από τη δροσιά. Από το Παλάτι του Λούβρου μέχρι το Ετουάλ είναι σαν μουσικό κομμάτι για πιάνο. Για πέντε μέρες δεν έχω αγγίξει τη γραφομηχανή ούτε έχω κοιτάξει βιβλίο· ούτε είχα ούτε μια ιδέα στο μυαλό μου εκτός από το να πάω στην American Express. Στις εννέα σήμερα το πρωί ήμουν εκεί, ακριβώς τη στιγμή που άνοιγαν οι πόρτες, και ξανά στη μία η ώρα.|Τροπικός του Καρκίνου|Χένρι Μίλερ|unknown
13:00|1300-008|μία η ώρα το μεσημέρι|Ένα ασημένιο ρολόι άμαξας στο σπίτι της Τζούντιθ Ρέι στο Γιούινγκσβιλ κουδουνίζει μία η ώρα το μεσημέρι. Η σύζυγος ενός χρηματιστή μιλάει στον Μπιλ Σμόουκ. «Αυτό το σπίτι μου βγάζει πάντα τον δαίμονα της πλεονεξίας», μου εκμυστηρεύεται η πενηντάρα γυναίκα με τα κοσμήματα, «είναι ένα αντίγραφο ενός Φρανκ Λόιντ Ράιτ. Το πρωτότυπο βρίσκεται στα περίχωρα του Σάλεμ, νομίζω».|Άτλας των Νέφων|Ντέιβιντ Μίτσελ|unknown
13:00|1300-009|μία η ώρα|«Ω, είμαι σκεπτόμενος, εντάξει», λέει ο ΜακΜέρφι, και περπατούν μαζί στο διάδρομο. Όταν επιστρέφουν, κάτι που φαίνεται να συνέβη μέρες αργότερα, χαμογελούν και οι δύο, μιλάνε και είναι χαρούμενοι για κάτι. Ο γιατρός σκουπίζει τα δάκρυα από τα γυαλιά του και μοιάζει σαν να γελούσε πραγματικά, και ο ΜακΜέρφι επιστρέφει τόσο θορυβώδης, γεμάτος αυτοπεποίθηση και αλαζονεία όσο πάντα. Είναι έτσι καθ' όλη τη διάρκεια του μεσημεριανού γεύματος, και στη μία η ώρα είναι ο πρώτος που κάθεται στη θέση του για τη συνάντηση, με τα μάτια του μπλε και περίεργα από τη θέση του στη γωνία.|Κάποιος Πέταξε Πάνω από τη Φωλιά του Κούκου|Κεν Κίσεϊ|unknown
13:00|1300-010|μία η ώρα|Είχε ένα υπεραστικό τηλεφώνημα από το Πόρτλαντ και ήταν κάτω στο λόμπι του τηλεφώνου με ένα από τα μαύρα αγόρια, περιμένοντας να ξανατηλεφωνήσει η παρέα. Όταν έφτασε η μία η ώρα και αρχίσαμε να μετακομίζουμε, να ετοιμάζουμε το σαλόνι, το πιο ασήμαντο μαύρο αγόρι τη ρώτησε αν ήθελε να κατέβει να φέρει τον ΜακΜέρφι και τον Ουάσινγκτον για τη συνάντηση, αλλά εκείνη είπε όχι, όλα ήταν εντάξει, ας μείνει—εξάλλου, μερικοί από τους άντρες εδώ ίσως θα ήθελαν μια ευκαιρία να συζητήσουν για τον κύριο Ραντλ Πάτρικ ΜακΜέρφι, απουσία της κυρίαρχης παρουσίας του.|Πέταξε πάνω από τη φωλιά του κούκου|Κεν Κίσεϊ|nsfw
13:00|1300-011|μία η ώρα|«Δεν μπορώ, Φιντλ. Είμαι με κάποιον άλλο! Πάρε με τηλέφωνο αύριο γύρω στη μία!»|Αυτή η πλευρά του παραδείσου|Φ. Σκοτ Φιτζέραλντ|unknown
13:00|1300-012|ένα|Όσο περισσότερο το σκεφτόταν, τόσο περισσότερο μπερδευόταν. Δεν καταλάβαινε αυτή την υπόθεση με το περίστροφο. Κάποιος στο σπίτι είχε πάρει αυτό το περίστροφο. Κάτω ένα ρολόι χτύπησε μία.|Και μετά δεν υπήρχαν|Άγκαθα Κρίστι|unknown
13:00|1300-013|το ρολόι χτυπάει μία|Νομίζω, είπε με ένα θριαμβευτικό χαμόγελο, «ότι μπορώ με ασφάλεια να περιμένω να βρω το άτομο που ψάχνω στην τραπεζαρία, όμορφη κυρία».<br>«Μπορεί να υπάρχουν περισσότεροι από ένας».<br>«Όποιος είναι εκεί, καθώς το ρολόι χτυπάει μία, θα τον ακολουθεί ένας από τους άντρες μου. Από αυτούς, ένας, ή ίσως δύο, ή ακόμα και τρεις, θα φύγουν για τη Γαλλία αύριο. Ένας από αυτούς θα είναι ο «Κόκκινος Πίμπερνελ».|Ο Κόκκινος Πίμπερνελ|Βαρόνη Όρτσι|unknown
13:00|1300-014|Μία η ώρα|Μία η ώρα κατούρησε! Γεια σας, εισάγετε όνομα εδώ!|Τζίνγκο|Τέρι Πράτσετ|unknown
13:00|1300-015|μία η ώρα|Η τσαρίνα Αικατερίνη ανέφερε ότι μπήκε στο Γκαλάτζ στη μία η ώρα σήμερα.|Δράκουλας|Μπραμ Στόκερ|unknown
13:00|1300-016|1.00 μ.μ.|1.00 μ.μ. Πρώτο απογευματινό μάθημα|Το περίεργο περιστατικό με τον σκύλο τη νύχτα|Μαρκ Χάντον|sfw
13:00|1300-017|1 η ώρα|Μετά τους ελέγχους της 1 η ώρα, η Γκρέτα βγαίνει πάντα έξω για ένα τσιγάρο.|Κορίτσι, Διακόπτεται|Σουζάνα Κέισεν|unknown
13:00|1300-018|1 μ.μ.|Ο Γκότφριντ Ρέμπκε έφτασε ακριβώς στη 1 μ.μ. Από τη στιγμή που μπήκε στο εστιατόριο και έδωσε το παλτό του στον σερβιτόρο, κατάλαβαν ότι ήταν αυτός. Το στιβαρό, γεροδεμένο σώμα, το λαμπερό μπούστο, η ανοιχτή έκφραση, η έντονη χειραψία: όλα πάνω του ακτινοβολούσαν άνεση και ενθουσιασμό.|Πλατφόρμα|Μισέλ Ουελμπέκ|unknown
13:00|1300-019|μία η ώρα|Έφτασα νωρίς στο Schmidt, νιώθοντας τρομερά νευρική. Ακριβώς στη μία: Η Toni. Κοιτούσε το μενού που γνώριζε καλά — Schmorbraten; Σνίτσελ; — όταν εκείνος υψώθηκε από πάνω της. Τον είχα δει να μπαίνει. Κοίταξε ψηλά, μέσα από αυτόν, προς το μέρος μου. «Προδότης». Η Jamie, που αιωρούνταν, φαινόταν πολύ μεγάλη, είπε το αγαπημένο της όνομα, ένα γερμανικό υποκοριστικό που επέλεξε η ίδια.|Jigsaw|Sybille Bedford|unknown
13:00|1300-020|δεκατρία|Ήταν μια ηλιόλουστη και κρύα μέρα του Απριλίου, και τα ρολόγια χτυπούσαν δεκατρία.|1984|Τζορτζ Όργουελ|sfw
13:00|1300-021|μία η ώρα|Ήταν μία η ώρα. Αγόρασα μερικά μήλα και μια μικρή χοιρινή πίτα και οδήγησα στη γέφυρα προς την άλλη πλευρά της όχθης του ποταμού προς το Όρφορντ Νες.|Ο Κολυμβητής|Ρόμα Τίρνε|unknown
13:00|1300-022|στις μία|Πέρασαν πολλά φεγγάρια. Πέταξε ποτέ ο μπαμπουίνος; Έφτασε ποτέ στον ήλιο; Μόλις σήμερα άκουσα ότι είναι σε καλό δρόμο! Θα περάσει από το Άκτον στις μία.|Χαζός γέρος μπαμπουίνος|Σπάικ Μίλιγκαν|unknown
13:00|1300-023|μία η ώρα|Εκείνη την ημέρα ήταν μία η ώρα πριν ο Τζον και ο Ρότζερ κωπηλατήσουν απέναντι και ανέβουν στο αγρόκτημα του Ντίξον για το γάλα και μια νέα προμήθεια αυγών και βουτύρου.|Χελιδόνια και Αμαζόνες|Άρθουρ Ράνσομ|unknown
13:00|1300-024|μία η ώρα|Το πάτωμα του καθιστικού αδειάζει από τα τραπέζια και στη μία η ώρα ο γιατρός βγαίνει από το γραφείο του στο τέλος του διαδρόμου, γνέφει μια φορά στη νοσοκόμα καθώς περνάει από εκεί που την παρακολουθεί από το παράθυρό της, κάθεται στην καρέκλα του ακριβώς αριστερά από την πόρτα.|Κάποιος Πέταξε Πάνω από τη Φωλιά του Κούκου|Κεν Κίσεϊ|unknown
13:01|1301-000|μία και ένα λεπτό|Άκουσε μια μακρινή, μπερδεμένη κραυγή. Ο Χάρσε και ο μπάτσος; Αλλά δεν είχε σημασία. Το μόνο που είχε σημασία ήταν να φτάσει στο Nexus Point στη μία και ένα λεπτό.|Κιτ επιβίωσης|Φρέντερικ Πολ|sfw
13:01|1301-001|περίπου μία|Υπάρχουν πέντε οργιές εκεί έξω, είπε. Θα παρασυρθεί από εκεί όταν η παλίρροια έρθει περίπου στη μία. Είναι εννέα μέρες σήμερα.|Οδυσσέας|Τζέιμς Τζόις|unknown
13:01|1301-002|περίπου στη μία|Γύρω στη μία έφτασε ο επίσκοπος και τους είπε ότι δεν είχε δουλειές για αυτούς.|Η κόρη ενός κληρικού|Τζορτζ Όργουελ|unknown
13:01|1301-003|λίγο μετά τη μία|Ήταν λίγο μετά τη μία όταν έφτασα, ώρα για μεσημεριανό, οπότε το έφαγα. Το φαγητό ήταν απαίσιο. Αλλά θα πήγαινε στον λογαριασμό εξόδων, και αφού έφαγα έβγαλα το σημειωματάριό μου και το άφησα κάτω. Μεσημεριανό 1,50 $. Ταξί 1,00 $.|Το Μεγάλο Ρολόι|Κένεθ Φέρινγκ|unknown
13:02|1302-000|13:02|Στις 13:02.51, οι ενισχυμένες από το εμφύτευμα αισθήσεις του άναψαν σε κόκκινο συναγερμό και ο Τρίστιν άκαμπτος έγινε, με τα δάχτυλά του απλωμένα, το εμφύτευμα να κουμπώνει. Καθώς οι εντολές άμεσης τροφοδοσίας του έφταναν στο δίκτυο του σταθμού, μπορούσε να αισθανθεί τις ασπίδες να πέφτουν στη θέση τους πριν καν οι αμυδρές δονήσεις μέσω του σταθμού επιβεβαιώσουν τα ηλεκτρονευρικά σήματα.|Ο Πόλεμος των Παραθρησκευτικών|L.E. Modesitt Jr.|sfw
13:03|1303-000|1:03 μ.μ.|Δευτέρα 1:03 μ.μ.<br>«Μάικλ, χαίρομαι πολύ που τα κατάφερες.» Ο Κέντζι Νογκάμι χαμογέλασε και άπλωσε το χέρι του για την κεχριμπαρένια λάγκερ του. Το κατάστημα ραπτικής του ήταν Savile Row μέσω Bond Street, η προφορά του Cambridge, το ιστορικό του καλά κρυμμένο. Σε μια επιχείρηση όπου η εμφάνιση μετρούσε πολύ, είχε όλες τις προσεκτικές πινελιές που ξεχώριζαν τους παίκτες από τους υποκριτές - μάγουλα κομψά από την καθημερινή προπόνηση στο κλαμπ του, μάτια διαπεραστικά και πάντα σε εγρήγορση, μαλλιά που γκρίζανε στους κροτάφους.|Έργο Δαίδαλος|Τόμας Χούβερ|sfw
13:04|1304-000|μία και τέσσερα λεπτά|Ιησού Χριστέ! ψέλλισε με λαχτάρα. «Είναι μία και τέσσερα λεπτά!» Ο Λίντεν άρπαξε πανικόβλητος δύο σκαλιά και άρχισε να περιπλανιέται στο δωμάτιο μαζί τους.|Οι Φιλάνθρωποι με τα Ραγισμένα Παντελόνια|Ρόμπερτ Τρέσελ|nsfw
13:05|1305-000|μία και πέντε|«Σαμάνθα;» Ακούω την Τρις να πλησιάζει.<br>«Εμμ... περίμενε!» Βιάζομαι προς την πόρτα, προσπαθώντας να της εμποδίσω το οπτικό της πεδίο.<br>«Είναι ήδη μία και πέντε», την ακούω να λέει λίγο απότομα. «Και όντως ζήτησα, με τη μεγαλύτερη σαφήνεια για...» Η φωνή της σβήνει καθώς φτάνει στην πόρτα της κουζίνας, και όλο της το πρόσωπο σωριάζεται από έκπληξη. Γυρίζω και ακολουθώ το βλέμμα της καθώς εξετάζει τα ατελείωτα πιάτα με σάντουιτς. «Θεέ μου!» Επιτέλους η Τρις βρίσκει τη φωνή της. «Αυτό είναι... αυτό είναι πολύ εντυπωσιακό!»|Η Μη-Οικιακή Θεά|Σόφι Κινσέλα|unknown
13:05|1305-001|μία και πέντε|Στις μία και πέντε ο Άλεϊν άνοιξε την εξωτερική πόρτα, έριξε την πίπα του στην άκρη του πέτρινου σκαλοπατιού και παρέμεινε να κοιτάζει έξω στο δρόμο.|Ένας άντρας ήταν νεκρός|Έλος Νγκάιο|unknown
13:06|1306-000|13 ώρες και 6 λεπτά|Και μετά, ακριβώς στις 13 ώρες και 6 λεπτά — ξέσπασε σύγχυση στο ορθογώνιο.|Εμείς|Γεβγκένι Ζαμιάτιν|unknown
13:07|1307-000|1307 ώρες|Η Δρ. Νέξα δέχτηκε την αναγκαστική της παράδοση στο αναπόφευκτο με μεγαλύτερη χάρη. Κοίταξε τη νοσοκόμα Λ'Κεμ και είπε, δείχνοντας τον άνθρωπο, τον Μπόλιαν και μετά τον Ζάλνταν, «Ώρα θανάτου για τον Υπολοχαγό Χάτσινσον, 1307 ώρες».|Star Trek: Destiny #3: Lost Souls|David Mack|sfw
13:08|1308-000|1:08|«Σταμάτησα στην τάξη της μαμάς για τα τελευταία λεπτά του μεσημεριανού γεύματος. Έκλεισα την πόρτα πίσω μου και κάθισα σε ένα γραφείο απέναντί της. Κοίταξα το ρολόι στον τοίχο. 1:08. Είχα έξι λεπτά. Δεν ήθελα περισσότερα.»|Χελώνες σε όλη τη διαδρομή|Τζον Γκριν|unknown
13:08|1308-001|1:08|Οι αριθμοί στο ρολόι άλλαξαν σιωπηλά, προχώρησαν στο 1:08.|Επανάληψη|Κιμ Γκρίμγουντ|unknown
13:08|1308-002|13:08 GMT|13:08 GMT<br>Ο Λάμοντ και η Τζάκι είχαν ενταχθεί στην ομάδα στην καντίνα για μεσημεριανό, όπου η φλυαρία της φλυαρίας των αναμενόντων αποκάλυπτε πόσο πρόθυμοι ήταν όλοι να συνεχίσουν τη δουλειά.|Τίποτα δεν τολμούσε|Τζέφρι Άρτσερ|sfw
13:09|1309-000|μία και εννέα λεπτά|Στις μία και εννέα λεπτά, ένα ζευγάρι άλογα πλησίασε (όχι από την πόλη, από την οποία την περίμενε ο Κρίγκερ, αλλά από την Έρημο, η οποία εκτεινόταν, απέραντη και σε μεγάλο βαθμό αχαρτογράφητη, δυτικά και νοτιοδυτικά της πόλης.)|Βασανισμένες Ψυχές: Ο Θρύλος του Πρωταρχικού|Κλάιβ Μπάρκερ|unknown
13:10|1310-000|1:10|Τριάντα λεπτά αργότερα, ο Φλέτσερ συνάντησε τον Χάρι στον διάδρομο καθώς έφευγε, καθώς ο Τζίμι είχε επιμείνει ότι, αν επρόκειτο να επισκεφτούν όλα τα λογιστήρια, τότε έπρεπε να φύγουν μέχρι τη 1:10.|Γιοι της Τύχης|Τζέφρι Άρτσερ|sfw
13:10|1310-001|μία και δέκα λεπτά|Ήταν μία και δέκα λεπτά από το ρολόι του Μποντ, όταν, στο ψηλό τραπέζι, όλο το μοτίβο του παιχνιδιού άλλαξε ξαφνικά.|Casino Royale|Ίαν Φλέμινγκ|unknown
13:10|1310-002|1:10|Λέει κάτι αλλά δεν το ακούω γιατί βλέπω την εφημερίδα South Haven Daily. Σήμερα είναι Σάββατο, 23 Οκτωβρίου 1993. Η μέρα του γάμου μας. Το ρολόι πάνω από το ράφι με τα τσιγάρα δείχνει 1:10.<br>«Πρέπει να τρέξω», λέω στον γέρο, και το κάνω.|Η σύζυγος του ταξιδιώτη του χρόνου|Audrey Niffenegger|unknown
13:10|1310-003|μία και δέκα λεπτά|Ήταν μία και δέκα λεπτά.»<br>«Είσαι σίγουρη γι' αυτό;|Θάνατος στον Νείλο|Άγκαθα Κρίστι|unknown
13:11|1311-000|1.11|Συνέχισα τις έρευνές μου στους άλλους σταθμούς κατά μήκος της γραμμής και ανακάλυψα ότι υπήρχε ένας κύριος με ένα ποδήλατο tuk στο τρένο της 1:11 στο Girvan.|Πέντε κόκκινες ρέγγες|Dorothy L. Sayers|unknown
13:12|1312-000|μία και δώδεκα λεπτά|Στη μία και δώδεκα λεπτά, ο υπασπιστής, ο Γουάιλντ, κι εγώ καθίσαμε για μεσημεριανό.<br>«Ο συνταγματάρχης είπε ότι δεν θα αργούσε—αλλά δεν χρειάζεται να περιμένουμε», είπε ο υπασπιστής.|Σπρώχτηκε και η Επιστροφή Σπρώξτε|Τζορτζ Χέρμπερτ Φόσντικ Νίκολς|sfw
13:13|1313-000|μία και δεκατρία λεπτά|Να το! Να το! φώναξε ο Καθηγητής. «Τώρα για το κέντρο της υδρόγειου σφαίρας!» πρόσθεσε στα δανικά.<br>Κοίταξα τον Χανς. «Forüt!» ήταν η ήρεμη απάντησή του.<br>«Εμπρός!» απάντησε ο θείος μου. Ήταν μία και δεκατρία λεπτά.|Ταξίδι στο Κέντρο της Γης|Ιούλιος Βερν|unknown
13:14|1314-000|1:14 μ.μ.|Ο πράκτορας Μπρουκς έβγαλε ένα μικρό σημειωματάριο και το γύρισε σε μια σελίδα. «Στις 26 Σεπτεμβρίου στις 1:14 μ.μ. ώρα Κεντρικής Τυπικής, ο βιολογικός ιχνηλάτης της Oakly Acadia Laveau κατέγραψε έναν κωδικό σφάλματος. Στη συνέχεια, κάθε βιολογική δραστηριότητα σταμάτησε.»|Νησί Εξαφάνισης|Janice Boekhoff|sfw
13:15|1315-000|1:15 μ.μ.|Στις 1:15 μ.μ. ο Φλέτσερ σήκωσε το βλέμμα του στον ρεσεψιονίστ, ο οποίος φαινόταν απολογητικός και του πρόσφερε έναν δεύτερο καφέ.|Υιοί της Τύχης|Τζέφρι Άρτσερ|sfw
13:15|1315-001|Ένα δεκαπέντε|Σηκώθηκα αργά και προχώρησα στο διάδρομο.<br>«Κοιμάμαι», συρίστηκα από την πόρτα. Κοίταξα τα μάτια μου στο ματάκι: Η Ρέβα φαίνεται ταλαιπωρημένη και διαταραγμένη.<br>«Μπορώ να περάσω μέσα;» ρώτησε. «Πρέπει πραγματικά να μιλήσω.»<br>«Μπορώ να σε πάρω τηλέφωνο αργότερα; Τι ώρα είναι;»<br>«Ένα δεκαπέντε. Προσπάθησα να τηλεφωνήσω», είπε. «Ορίστε, ο θυρωρός έστειλε το γράμμα σου. Πρέπει να μιλήσω. Είναι σοβαρό.»|Η Χρονιά μου για Ξεκούραση και Χαλάρωση|Ottessa Moshfegh|unknown
13:15|1315-002|Μία ώρα και ένα τέταρτο|Ο κύριος κοιμήθηκε καλά σήμερα το πρωί, είπε χαμογελώντας.<br>«Τι ώρα είναι, Βίκτορ;» ρώτησε νυσταγμένα ο Ντόριαν Γκρέι.<br>«Μία ώρα και ένα τέταρτο, κύριε.»|Το πορτρέτο του Ντόριαν Γκρέι|Όσκαρ Γουάιλντ|unknown
13:15|1315-003|Ένα και δεκαπέντε|«Πού είναι οι κυρίες και οι κύριοι;» ρώτησε η Άλεϊν.<br>«Κύριε, στον κήπο», είπε ο Μπανς.<br>«Τι ώρα είναι το μεσημεριανό;»<br>«Ένα και δεκαπέντε.»|Ένας άντρας ήταν νεκρός|Έλος Νγκάιο|unknown
13:15|1315-004|Μία και τέταρτο|Το ρολόι τράβηξε την προσοχή της δεσποινίδας ΛαΦος. «Θεέ μου!» ψέλλισε λαχανιασμένη. «Κοίτα την ώρα. Μία και τέταρτο. Πρέπει να πεινάς.» Στράφηκε ορμητικά προς τη δεσποινίδα Πέτιγκριου.|Η δεσποινίδα Πέτιγκριου ζει για μια μέρα|Γουίνιφρεντ Γουάτσον|unknown
13:16|1316-000|1.16 μ.μ.|Και η πρώτη στάση ήταν στις 1.16 μ.μ., δηλαδή 17 λεπτά αργότερα.|Το Περίεργο Περιστατικό με τον Σκύλο τη Νύχτα|Μαρκ Χάντον|sfw
13:17|1317-000|1.17 μ.μ.|1.17 μ.μ. Πραγματοποιείται σύλληψη στο αεροδρόμιο του Μπρίστολ και η αστυνομία επιβεβαιώνει ότι έχει θέσει υπό κράτηση ένα άτομο σε σχέση με την έρευνα.|Τι γνώριζε|Γκίλι ΜακΜίλαν|unknown
13:17|1317-001|Ένα δεκαεπτά και τέσσερα δευτερόλεπτα|Ένα δεκαεπτά και τέσσερα δευτερόλεπτα. Αυτός ο πιο κοντός τύπος τα κατάφερε και μπαίνει σε ένα σκούτερ, και αυτός ο ψηλότερος μπαίνει μέσα. Ένα δεκαεπτά και σαράντα δευτερόλεπτα. Αυτό το κορίτσι εκεί, έχει μια πράσινη κορδέλα στα μαλλιά της. Κρίμα που το λεωφορείο μόλις την έκοψε από το οπτικό της πεδίο.|Ο τρομοκράτης, παρακολουθεί|Βισλάβα Σιμπόρσκα|unknown
13:18|1318-000|Ένα δεκαοκτώ|Ένα δεκαοκτώ ακριβώς. Ήταν αρκετά ηλίθια για να μπει μέσα; Ή μήπως όχι; Θα το μάθουμε σύντομα, όταν θα μεταφερθούν οι νεκροί.|Ο τρομοκράτης, παρακολουθεί|Βισλάβα Σιμπόρσκα|unknown
13:19|1319-000|περασμένη μία το μεσημέρι|Ήταν περασμένη μία το μεσημέρι όταν ο υπηρέτης την ξύπνησε και την ανακοίνωσε ότι είχε καλέσει ο Μ. Αρτίνοφ. Ντύθηκε γρήγορα και κατέβηκε στο σαλόνι.|Το Πάρτι και άλλες ιστορίες|Άντον Πάβλοβιτς Τσέχωφ|sfw
13:20|1320-000|μία και είκοσι|Ο Gerard κι εγώ πήραμε τη βάρκα για το Γκρίνουιτς και φάγαμε ένα γεύμα σε παμπ στην ταβέρνα Trafalgar, αλλά δεν φύγαμε από εδώ μέχρι τη μία και είκοσι.|Προπατορικό Αμάρτημα|P.D. James|sfw
13:20|1320-001|1320 ώρες|«Καμάροφ, σήμα προς την Πούργκα: Κατάδυση στις—», κοίταξε το ρολόι του, «—1320 ώρες. Η άσκηση OCTOBER FROST ξεκινά όπως είχε προγραμματιστεί. Σας δίνονται άλλα καθήκοντα που σας έχουν ανατεθεί. Θα επιστρέψουμε όπως είχε προγραμματιστεί.»<br>Ο Κάμαροφ πάτησε τη σκανδάλη στο φλας για να μεταδώσει το μήνυμα. Η Πούργκα απάντησε αμέσως και ο Ράμιος διάβασε το σήμα που αναβόσβηνε χωρίς βοήθεια: «ΑΝ ΟΙ ΦΑΛΑΙΝΕΣ ΔΕΝ ΣΑΣ ΦΑΝΟΥΝ. ΚΑΛΗ ΤΥΧΗ ΣΤΟΝ ΚΟΚΚΙΝΟ ΟΚΤΩΒΡΙΟ!»|Το κυνήγι του Κόκκινου Οκτώβρη|Τομ Κλάνσι|unknown
13:20|1320-002|μία και είκοσι λεπτά|Έρχεται η ώρα για δράση. Σήμερα αυτός ο Βρικόλακας αποτελεί όριο στις δυνάμεις του ανθρώπου και μέχρι τη δύση του ηλίου δεν μπορεί να αλλάξει. Θα του πάρει χρόνο για να φτάσει εδώ, είναι μία και είκοσι λεπτά, και υπάρχουν ακόμα μερικές στιγμές πριν μπορέσει να έρθει, έστω και αν ποτέ δεν ήταν τόσο γρήγορος.|Δράκουλας|Μπραμ Στόκερ|unknown
13:21|1321-000|1:21 μ.μ.|1:21 μ.μ.<br>Ο Βανς κινούνταν όσο πιο γρήγορα μπορούσε και παρακολουθούσε το ελικόπτερο—τώρα περίπου χίλια μέτρα από το σημείο εκκίνησης—να ξεκινήσει την τελική του προσέγγιση.<br>Φίλος ή εχθρός;|Έργο Κύκλωπας|Τόμας Χούβερ|sfw
13:22|1322-000|1:22|Ήταν 1:22 όταν βρήκαμε τον τάφο του μπαμπά.|Εξαιρετικά θορυβώδης και απίστευτα κοντά|Τζόναθαν Σάφραν Φόερ|unknown
13:23|1323-000|1.23 μ.μ.|Και όταν φτάσαμε στο Σουίντον, η μητέρα είχε τα κλειδιά του σπιτιού και μπήκαμε μέσα και είπε, «Γεια;» αλλά δεν υπήρχε κανείς εκεί επειδή ήταν 1.23 μ.μ.|Το περίεργο περιστατικό με τον σκύλο τη νύχτα|Μαρκ Χάντον|unknown
