Time,Quote time,Quote,Title,Author,SFW
12:15,un quarto,Non avrei potuto commettere questo crimine. Pauline Stacy è caduta da questo pavimento a mezzanotte e cinque. Un centinaio di persone andranno al banco dei testimoni e diranno che mi trovavo sul balcone della mia stanza di sopra da poco prima dello scoccare di mezzogiorno fino alle un quarto — il periodo consueto delle mie preghiere pubbliche.,L’occhio di Apollo,G.K. Chesterton,unknown
12:15,dodici e un quarto,"Molto bene, caro, disse. “Ho preso il treno delle 10.20 per Eastnor, che non è un brutto treno, se mai vuoi andare laggiù. Sono arrivato alle dodici e un quarto, e sono andato dritto fino alla casa — non hai mai visto la casa, ovviamente? È piuttosto affascinante — e ho detto al maggiordomo che volevo vedere il signor Ford per affari e avevo preso la precauzione di scoprire che non era lì. È a Droitwich.”",La piccola pepita,P.G. Wodehouse,unknown
12:15,12.15,"Cosa dovrei pensare di liberatorio e rinfrescante? Sono dell’umore giusto quando apro la finestra di notte e guardo le stelle. Purtroppo è 12.15 una giornata grigia e uggiosa, gli aerei sono attivi",Diario di uno scrittore: Essere Estratti dal diario di Virginia Woolf,Virginia Woolf,unknown
12:16,12:16,"A 12:16 Miss Glory portò fuori il cibo. Mi ci è voluta una settimana per imparare la differenza tra un piatto da insalata, un piatto da pane e un piatto da dessert.",So perché canta l’uccello in gabbia,Maya Angelou,sfw
12:17,diciassette minuti dopo mezzanotte,"Kava ordinò due bicchieri di caffè per sé e per la sua amata e un po’ di torta. Quando i due se ne sono andati, esattamente diciassette minuti dopo mezzanotte, il club ha cominciato a vibrare di eccitazione.",Vanvild Kava,Isaac Bashevis Singer,unknown
12:17,12:17,"In un autobus della linea S, lungo 10 metri, largo 3, alto 6, a 3 km. 600 metri. dal suo punto di partenza, caricato con 48 persone alle 12:17, una persona di sesso maschile di 27 anni 3 mesi e 8 giorni, 1 m. Alto 72 cm e pesa 65 kg. e indossa un cappello 35 cm. di altezza attorno alla cui corona era un nastro di 60 cm.",Esercizi di stile,Raymon Queneau,unknown
12:18,12:18,"Lunedì 6 aprile<br>12:18<br>“Ehi, com’è andata?” chiese Jennifer non appena Ally entrò dalla porta.<br>Non era sicura di conoscere la risposta. Inizialmente il lavoro sembrava molto divertente, ma ora sentiva che le dinamiche interpersonali del lavoro a casa di Bartlett erano già un problema ancor prima di iniziare.",Sindrome,Thomas Hoover,sfw
12:19,12:19,Non credevo di aver dormito nel suo letto la notte scorsa. Non avrei potuto lasciare l’isola a causa del ponte bloccato. Nessuno dei membri della famiglia sa dove si trovi HV. Alle 12:19: G.M. informato telefonicamente della situazione.,La ragazza con il tatuaggio del drago,Stieg Larsson,sfw
12:20,12:20,"Erano già 12:20 e non aveva sentito una parola da Fisher, nonostante gli avesse dato chiare istruzioni di chiamare non appena la riunione fosse finita.",Fai attenzione a ciò che desideri,Jeffrey Archer,sfw
12:20,12:20,"Lo sorseggiò lentamente e si accese un Romeo y Julieta Churchill, che un immigrato italiano gli portava di nascosto in scatole da duecentocinquanta una volta al mese da Cuba. Si sistemò per una tranquilla celebrazione. A Boston, Massachusetts, era 12:20—quasi l’ora di pranzo.","Non un centesimo in più, non un centesimo in meno",Jeffrey Archer,sfw
12:20,mezzogiorno e venti,"Alle mezzogiorno e venti si alzò, sigillò risolutamente la grande busta marrone, indossò l’impermeabile e scese al villaggio. Infilò le mani nelle tasche e fece passi più lunghi.",Il martello di Dio,Bo Giertz,sfw
12:20,dodici e venti,"“Ma quando raggiunse la cima della collina, il corpo della donna era già stato praticamente divorato dalle mosche, giusto?” ha detto il mio amico.<br>“In un certo senso”, ha risposto la sua ragazza.<br>“In un certo senso essere mangiati dalle mosche rende la storia triste, non è vero?” ha detto la mia amica.<br>“Sì, credo di sì”, ha detto dopo averci pensato un po’. “Cosa ne pensi?” mi chiese.<br>“Mi sembra una storia triste”, risposi.<br>Erano dodici e venti quando mia cugina tornò.","Salice cieco, donna addormentata",Haruki Murakami,unknown
12:20,dodici-venti,"Alle dodici-venti del pomeriggio, Vince era seduto su una sedia di rattan con comodi cuscini gialli e verdi a un tavolo vicino alle finestre in quello stesso ristorante. Aveva notato Haines entrando. Il dottore era seduto a un altro tavolo vicino alla finestra, a tre di distanza da Vince, semi-schermato da una palma in vaso. Haines stava mangiando gamberetti e bevendo margarita con una splendida bionda. Indossava pantaloni bianchi e un top a righe allegre, e metà degli uomini presenti la stavano fissando.",Osservatori,Dean Koontz,unknown
12:20,12:20,"È 12:20 a New York un venerdì tre giorni dopo il giorno della Bastiglia, sì, è il 1959 e vado a lustrare le scarpe perché scenderò alle 4:19 del Easthampton alle 7:15 e poi vado direttamente a cena e non conosco le persone che mi daranno da mangiare",Il giorno in cui morì la signora,Frank O’Hara,unknown
12:21,12:21 GMT,12:21 GMT<br>“Qualche domanda?” chiese Jackie una volta giunta alla fine del briefing.<br>Una mano si alzò. “Quale delle due squadre ha più probabilità di essere necessaria?”,Niente di azzardato,Jeffrey Archer,sfw
12:21,Dodici ventuno,Jake pensa a qualcosa. PER FAVORE! Dodici ventuno.,22/11/63,Stephen King,unknown
12:22,dodici e ventidue minuti,"Alle dodici e ventidue minuti lasciamo, troppo presto per i nostri desideri, questo luogo delizioso, dove hanno l’abitudine di bagnarsi i pellegrini che vengono a visitare il Giordano.",Racconto di un viaggio intorno al Mar Morto e nelle terre bibliche nel 1850 e nel 1851,Félicien de Saulcy,unknown
12:23,12:23,"Le sarebbe sembrato, si rese conto, del tutto troppo strano entrare nello stesso letto con un uomo che non vedeva da due anni.<br>Notò l’ora sulla sveglia digitale. 12:23.",La Biblioteca di mezzanotte,Matt Haig,unknown
12:23,12:23,A che ora è arrivato quel giorno l’autobus 12:23 della linea S in direzione Porte de Champerret?<br>“Alle 12:38.”<br>“C’erano molte persone sul suddetto S-bus?”<br>“Borse piene.”<br>“Hai notato qualcuno in particolare?”<br>“Un individuo che aveva un aspetto molto collo lungo e una treccia attorno al cappello.”,Esercizi di stile,Raymon Queneau,unknown
12:24,12:24,"12:24 Le mie gambe sono in totale agonia. Sono rimasto in ginocchio sulle piastrelle dure, a pulire il bagno, per quelle che sembrano ore. Ci sono piccole creste dove le piastrelle mi hanno scavato nelle ginocchia, e sto bollendo e i prodotti chimici per la pulizia mi fanno tossire. Tutto quello che voglio è un riposo. Ma non posso fermarmi un attimo. Sono così indietro.",La dea non domestica,Sophie Kinsella,unknown
12:25,12:25,"Dopo un attimo la realtà si riaffermò e lei si rese conto che non aveva avuto allucinazioni, ma stava sognando. L’orologio sulla scrivania segnava le 12:55. Avevano iniziato la loro sessione di dieci minuti alle 12:25, quindi ovviamente aveva venti minuti di cui rendere conto.",L’Enclave,Karen Hancock,sfw
12:25,dodici e venticinque,"Il signor Henry Urquhart dei signori Urquhart, Wimbush e Portway era l’avvocato di Josephine Fallon. L’appuntamento di Dalgliesh con lui era per le dodici e venticinque di sera, un orario scelto in modo sconsiderato, secondo lui, per far capire che ogni minuto del tempo dell’avvocato era prezioso e che era preparato risparmiare alla polizia non più di mezz’ora prima di pranzo.",Sindone per un usignolo,P.D. James,sfw
12:25,12.25,"Ragazzi, fatelo adesso. L’ora di Dio è 12.25.",Odisseo,James Joyce,unknown
12:25,12.25,12.25. 26. 27. Ogni volta che Billy parava un tiro sembrava affranto.,Un gheppio per un fante,Barry Hines,unknown
12:26,12:26,"12:26<br>“Io, Florentyna Kane, giuro solennemente…”<br>“Io, Florentyna Kane, giuro solennemente…”",Lo diciamo al presidente?,Jeffrey Archer,sfw
12:26,26,12:25. 26. 27. Ogni volta che Billy parava un tiro sembrava affranto.,Un gheppio per un fante,Barry Hines,unknown
12:27,27,12:25. 26. 27. Ogni volta che Billy parava un tiro sembrava affranto.,Un gheppio per un fante,Barry Hines,unknown
12:27,dodiciventisette,Per tre decenni il tempo era rimasto fermo alle dodiciventisette. La storia era che le lancette si erano fermate nel momento esatto in cui era morto il padre di Corcoran O’Connor. Potrebbe essere vero.,Acque di confine,William Kent Krueger,sfw
12:28,12.28,Sull’orologio da parete DRINK CHEER-UP COFFEE si legge 12.28.,22/11/63,Stephen King,unknown
12:29,Le dodici e ventinove minuti,"“Che ore sono?” chiese Teeny-bits.<br>L’agente della stazione tirò fuori il suo grande orologio d’argento, lo guardò con occhio critico e annunciò: “Le dodici e ventinove minuti.”<br>“Dodici passate!” ripetuto in piccoli frammenti. “Non può essere.”",Il segno del coltello,Clayton H. Ernst,sfw
12:30,mezzogiorno,"mezzogiorno arrivò; Il tacchino cominciò a brillare in faccia, a rovesciare il calamaio e a diventare generalmente ostile; Nippers si abbassò nella quiete e nella cortesia; Ginger Nut sgranocchiò la sua mela di mezzogiorno; e Bartleby rimase in piedi davanti alla finestra in una delle sue più profonde fantasticherie su un muro cieco.","Bartleby, lo scrivano",Herman Melville,unknown
12:30,dodici e mezza,Non ci crederai mai ma (in Spagna) sono in ritardo di due ore per ogni pasto — due ore Fanny — (possiamo pranzare alle dodici e mezza oggi?),L’amore in un clima freddo,Nancy Mitford,unknown
12:30,12.30,12.30 Pranzo,Il curioso incidente del cane nella notte,Mark Haddon,sfw
12:30,dodici e mezza,"Alle dodici e mezza, quando l’ansiosa attenzione di Catherine al tempo finì e non poté più rivendicare alcun merito alla sua correzione, il cielo cominciò volontariamente a schiarirsi. Un raggio di sole la colse completamente di sorpresa; si guardò intorno; le nuvole si stavano diradando, ed ella ritornò subito alla finestra per vegliare e incoraggiare la felice apparizione. Altri dieci minuti assicuravano che un pomeriggio luminoso avrebbe avuto successo e giustificavano l’opinione della signora Allen, che aveva “sempre pensato che le cose si sarebbero schiarite.”",L’abbazia di Northanger,Jane Austen,unknown
12:30,12:30,"Martedì, 12:30… Baker, California… Adesso alla Ballantine Ale, zombie ubriaco e nervoso. Riconosco questa sensazione: tre o quattro giorni di alcol, droghe, sole, mancanza di sonno e riserve di adrenalina esaurite – una sorta di sballo vertiginoso e tremante che significa che lo schianto sta arrivando. Ma quando? Quanto ancora?",Paura e delirio a Las Vegas,Hunter S. Thompson,unknown
12:32,12:32,Annotò meticolosamente l’ora sull’orologio a muro sopra il camino e la annotò nel suo libro. “12:32 Il signor Courtney-Brigs segnala un albero caduto lungo il sentiero di Winchester Road.”,Sindone per un usignolo,P.D. James,sfw
12:32,12:32,"12:30 Cosa c’è che non va in questa bottiglia di candeggina? In ogni caso, in che direzione è rivolto l’ugello? Lo giro confuso, scruto le frecce sulla plastica… Perché non esce niente? OK, lo stringerò davvero, davvero forte. Mi ha quasi attirato l’occhio. 12:32 CAZZO. Che cosa ha fatto ai miei CAPELLI?",La dea non domestica,Sophie Kinsella,nsfw
12:32,dodici e trentadue,"Un brigadiere di nome Boyd-Boyd, mangiatore di chutney, fissò un appuntamento al telefono con Oxted, alla stazione di Hornborough, per le dodici e trentadue. Doveva consegnare la merce.",Racconti brevi estremamente divertenti,Stacy Aumonier,unknown
12:33,dodici e trentatré minuti,Stephen Maxie lo guardò dritto negli occhi e disse quasi con nonchalance: “Erano dodici e trentatré minuti secondo il mio orologio.”,Coprile il viso,P.D. James,sfw
12:33,12.33,"È 12.33 adesso e potrei farlo, la stazione è proprio in fondo a quella strada laterale.",Cinque false piste,Dorothy L. Sayers,unknown
12:34,12:34,"12:34<br>“W.B., abbiamo un problema”, ha detto Karl Van de Vliet al microfono. Era nel suo ufficio privato, al videotelefono criptato. “La madre di Kristen si è presentata poco prima di mezzogiorno con una pistola, chiedendo di sapere dove fosse.”",Sindrome,Thomas Hoover,nsfw
12:35,dodici e trentacinque,"“Purtroppo hai perso l’aereo di prima mattina per Roma. Tuttavia, siamo riusciti a prenotarti il volo dodici e trentacinque e la compagnia aerea ti ha spostato in business class. Una limousine ti aspetterà fuori per riportarti all’aeroporto.”<br>“Certo che sarà così”, disse Beth.<br>“Chiedo scusa, signora?”",Nascosto in bella vista,Jeffrey Archer,sfw
12:35,dodici-trentacinque,"Così come Apthorpe fu segnato per una promozione anticipata, Trimmer fu segnato per l’ignominia. Quella mattina si era presentato all’ora precisa indicata negli ordini. Tutti gli altri stavano aspettando da cinque minuti e il sergente di colore Cork chiamò il segnalatore proprio mentre appariva Trimmer. Erano le dodici-trentacinque quando furono licenziati.",Uomini d’arme,Evelyn Waugh,unknown
12:36,12:36 CET,"12:36 CET<br>Una volta attraccata la nave, William e Monti si sporgerono dalla ringhiera e guardarono Grant trascinare la bara lungo la passerella. Lo teneva ancora stretto mentre saliva sul sedile posteriore di un’auto in attesa.",Niente di azzardato,Jeffrey Archer,sfw
12:36,12.36,"Avrebbe camminato con calma, con freddezza, su questa incredibile rampa di scale ed dentro questo edificio. Lì avrebbe trovato Taylor, perché erano già 12.36 e 30 secondi e nel suo messaggio lui le aveva detto di essere puntuale.",San Valentino a New York,Carmen Reid,unknown
12:37,12:37,"Era 12:37 quando Jason, in blue jeans, berretto e maglione scuro e sbrindellato con scollo a V, raggiunse i cancelli della vecchia fabbrica. Tirò fuori un pacchetto di sigarette Gauloise e si appoggiò al muro, accendendone una con un fiammifero, trattenendo la fiamma più a lungo del necessario prima di spegnerla.",L’ultimatum di Bourne,Robert Ludlum,sfw
12:38,12:38,A che ora sono finite le 12:23? L’autobus della linea S in direzione Porte de Champerret arriva quel giorno?<br>“Alle 12:38”<br>“C’erano molte persone a bordo il suddetto S-bus?”<br>“Borse piene.”<br>“Ne hai notato qualcuno particolarmente?”<br>“Un individuo che aveva il collo molto lungo e una treccia attorno al cappello.”,Esercizi di stile,Raymon Queneau,unknown
12:39,dodici e trentanove minuti,"Poi si ricordò che l’indomani di Natale sarebbe stato il ventisettesimo giorno della luna, e che di conseguenza l’alta marea sarebbe stata alle tre e ventuno minuti, la mezza marea alle sette e un quarto, la bassa marea alle trentacinque. Nove e tre minuti e piena alle dodici e trentanove minuti.",I lavoratori del mare,Victor Hugo,unknown
12:40,12:40,"Quando si trattava di lavorare, Anne era sempre puntuale e alle 12:40 appariva dall’estremità della strada di Piccadilly.","Non un centesimo in più, non un centesimo in meno",Jeffrey Archer,sfw
12:40,12:40,“Ho ricevuto il tuo nome dalla Skilled Women’s Agency insieme alla loro raccomandazione. Capisco che ti conoscano personalmente. Sarò felice di pagarti lo stipendio che chiedi e mi aspetto che tu entri in servizio l’8 agosto. Il treno è il 12:40 da Paddington e verrai accolto alla stazione di Oakbridge. Allego banconote da cinque sterline per le spese.”,E poi non c’era nessuno,Agatha Christie,unknown
12:40,l’una meno venti,"Un piccolo orologio dorato nel corridoio esterno indicava l’una meno venti. L’auto sarebbe dovuta arrivare all’una e un quarto. Trentacinque minuti: oh, scappare solo per quel breve periodo!",Racconti brevi estremamente divertenti,Stacy Aumonier,unknown
12:41,12:41,Alle 12:41 il Presidente eletto e la signora Tucker si imbarcarono finalmente nella loro limousine. Mi ha incaricato di lavorare con Feeley su un inserto vocale che spiegasse il ritardo.,Il pasticcio della Casa Bianca,Christopher Buckley,sfw
12:42,una meno diciotto minuti,"Il sedere si era riscaldato tra le sue dita; ora l’estremità luminosa le pungeva la pelle. Spense la sigaretta e si alzò, spazzando via la cenere dalla gonna nera. Era una meno diciotto minuti. Andò al telefono di casa e chiamò la sua stanza. Il telefono squillava e squillava, ma non c’era risposta.",Marjorie Morningstar,Herman Wouk,unknown
12:43,dodici-quarantatré,"È morto cinque minuti fa, hai detto? chiese. Il suo sguardo andò all’orologio che aveva al polso. dodici-quarantatré, scrisse sulla carta assorbente.",Una tasca piena di segale,Agatha Christie,unknown
12:44,l’una meno sedici,"Pochi minuti dopo stavano attraversando il ponte sul Canale dell’Arizona. Matt tirò fuori il suo vecchio orologio d’argento.<br>“Solo l’una meno sedici,” annunciò, con una nota di esultanza, “e siamo a quindici miglia di cammino.”",La corsa del secolo di Motor Matt,Stanley R. Matthews,sfw
12:45,12:45,"Venerdì alle 12:45, David arrivò all’Ateneo, un massiccio edificio bianco all’angolo di Pall Mall, sovrastato da una statua del Duca di York.","Non un centesimo in più, non un centesimo in meno",Jeffrey Archer,sfw
12:45,una meno un quarto,"Quella domenica era una giornata estiva da libro illustrato nel Maine: limpida, luminosa, calda. Alle una meno un quarto, Ruth McCausland, vestita con un grazioso abito estivo blu, lasciò la sua casa per l’ultima volta.",I Tommyknocker,Stephen King,unknown
12:45,12:45,"Il ragazzo consegnò un dispaccio. Il professore richiuse la porta e, dopo aver guardato la direzione, la aprì e lesse ad alta voce. “Attenti a D. È appena arrivato, 12:45, venuto in fretta da Carfax e si è affrettato verso il sud. Sembra che stia facendo il giro e potrebbe voler ci vediamo: Mina”",Dracula,Bram Stoker,unknown
12:45,una meno un quarto,"Poiché pioveva, e poiché era depressa e di cattivo umore, e poiché Robbie non era passato una meno un quarto, Elizabeth si concesse un Martini mentre aspettava, seduto a disagio su una sedia stretta nel ristorante, guardando altre persone insignificanti entrare e uscire.",La lotteria o l’avventura di James Harris,Shirley Jackson,unknown
12:46,12:46,"E così alle 12:46 del 9 gennaio 1955, un mondo moribondo versava il primo sangue dei suoi assassini extraterrestri.",Niente panico!,Geoff St. Reynard,nswf
12:46,dodici-quarantasei,"“Lunedi. Ha ottenuto il permesso di ridurre l’orario mattutino. Immagino che sarà sul dodici-quarantasei.”<br>“Sarà troppo tardi”, disse Hal in tono offeso. “Per Giove, è marcio! Non vedo perché non potesse far sapere alla gente che sarebbe andato.”",La commedia che ha vinto,Ralph Henry Barbour,sfw
12:46,intorno all’una meno un quarto,"È intorno all’una meno un quarto. Adesso la luce del sole non entra nella stanza dalle finestre a destra. Fuori la giornata è bella ma sempre più afosa, con una leggera foschia nell’aria che attutisce la luce del sole.",Il lungo viaggio verso la notte,Eugene O’Neill,unknown
12:47,dodici e quarantasette minuti,"Alle dodici e quarantasette minuti raggiunsero la boa, era in perfette condizioni e doveva essersi spostata di poco.",Intorno alla Luna,Jules Verne,sfw
12:48,12.48,"Ci eravamo appena lasciati alle spalle i campi da golf che lui osservò — fino a quel momento non aveva pronunciato una sola parola, e nemmeno io — “Se stai passando per 12.48 Ti saluto.”",Sotto una bandiera,Richard Marsh,sfw
12:49,12:49,"La prima vittima del raid di Krefeld morì alle 12:49 doppio orario estivo britannico sul volo B, ma non per disattenzione.",Bombardiere,Len Deighton,unknown
12:50,12:50,Guardò l’orologio: 12:50. Avevano ancora tempo più che sufficiente per raggiungere la vetta e tornare nella loro piccola tenda prima che gli ultimi raggi di sole scomparissero.,Vie di gloria,Jeffrey Archer,sfw
12:50,12:50,"“Ci sono due voli in partenza da Bombay oggi, entrambi dell’Air India.” Abbassò lo sguardo sul suo taccuino. “Uno ogni quaranta minuti, alle 12:50, quindi non potresti arrivare in tempo all’aeroporto, e uno—”",Arriva l’ora,Jeffrey Archer,sfw
12:50,L’una meno dieci,"L’una meno dieci la nebbia si dissolve completamente e i ragazzi neri dicono agli Acuti di liberare la sala per la riunione. Tutti i tavoli vengono spostati dalla sala soggiorno alla stanza della vasca dall’altra parte del corridoio: lascia il pavimento, dice McMurphy, come se volessimo ballare un po’.",Qualcuno volò sul nido del cuculo,Ken Kesey,nsfw
12:50,l’una meno dieci,"Così subito Bert fu mandato in cima alla casa per guardare l’orologio della chiesa che era visibile da lì, e quando scese riferì che era l’una meno dieci.",I filantropi dai pantaloni stracciati,Robert Tressell,unknown
12:51,12:51,Alle 12:51 è andato di nuovo in onda James Burdick. A breve arriverà il materiale per lo scambio e per far atterrare l’aereo abbiamo bisogno del vostro permesso. Zade glielo ha dato.,Il Manifesto di Kobra,Adam Hall,sfw
12:52,12:52,"Consuela rimase sul marciapiede e guardò l’orologio. Era 12:52, e dovette accettare che era stata una mattinata infruttuosa.",Economico a metà prezzo,Jeffrey Archer,sfw
12:52,12.52,"La discoteca si trovava all’incrocio, fiammeggiante, immobile. Era 12.52.",Sogni di partire,Rupert Thomson,unknown
12:53,12:53,Circa dodici miglia. Dovremmo sorpassarla a Pinmore. Dovrebbe arrivare alle 12:53.,Cinque false piste,Dorothy L. Sayers,unknown
12:54,12:54,"Ascolto i sirene delle diverse barche, sperando di sapere che tipo di barca sto sentendo e cosa significa il segnale: la barca sta uscendo o sta entrando nel porto; è il traghetto, o una barca per l’osservazione delle balene, o una barca da pesca? Alle 17:33 si sente un’esplosione di due note profonde e risonanti distanti una terza maggiore. Un altro giorno c’è la stessa esplosione alle 12:54. In un altro, esattamente alle 8:00.",Varietà di disturbo,Lydia Davis,unknown
12:55,una meno cinque,"A casa, l’orologio della cucina ticchettava forte. Aprì il mappamondo e controllò l’ora. La casa sembrava così silenziosa e vuota senza Benny. L’orologio diceva una meno cinque. Aveva un’ora prima che arrivasse l’equipaggio tecnico. Portò la palla di neve in soggiorno. Lo metteva accanto al computer come talismano per mantenerla calma e concentrata.",Il Libro della Forma e del Vuoto,Ruth Ozeki,unknown
12:55,una meno cinque,"All’una meno cinque, il conduttore dello spettacolo è emerso da una tenda riscaldata tra gli applausi scroscianti del pubblico. Indossava un cappotto fucsia, un dolcevita nero, una gonna al ginocchio, collant neri e stivali al ginocchio.",La prima telefonata dal cielo,Mitch Albom,unknown
12:55,Cinque a uno,L’ispettore guardò l’orologio. Cinque a uno. Una mattinata impegnativa.,Un uomo giaceva morto,Ngaio Marsh,unknown
12:55,una meno cinque,"Ma quando Curry si è alzato all’una meno cinque per introdurre il punto tre, si è verificato un forte risveglio di interesse. Si intitolava “Rettifica di un’anomalia degli stipendi dei giovani borsisti.”",Quella forza orribile,C.S. Lewis,unknown
12:56,quattro minuti all’una,"Se fosse stato ignorato fino all’una, promise a se stesso, se ne sarebbe andato. Osservò la lancetta dei minuti in filigrana che scattava da cinque minuti a quattro minuti all’una.",La vendetta di Sharpe,Bernard Cornwell,sfw
12:57,12:57,"Lunedì 6 aprile<br>12:57<br>Stone Aimes fluttuava nel cyberspazio, attraverso le enormi pagine di dati del National Institutes of Health. Dato che la Gerex Corporation aveva imposto un giro di vite completo sui risultati delle sperimentazioni cliniche, stava tentando una corsa finale.",Sindrome,Thomas Hoover,sfw
12:58,due minuti all’una,"Alle due minuti all’una, Charlie Duncan entrò nel ristorante Palm Court indossando una maglietta a collo aperto e fumando una sigaretta: un cartone animato ambulante di H. M. Bateman.",Un prigioniero di nascita,Jeffrey Archer,sfw
12:58,12:58,L’orologio al mio polso segnava 12:58. Avrei tempo di andare all’obitorio.,Morsi magici,Ilona Andrews,unknown
12:59,12:59,Abbiamo bisogno dello Spirito Santo. È quasi l’Avvento. Aspettiamo. Per favore aiutatemi. Amen.<br>Stephen ha controllato l’ora. Erano 12:59.,Un Avvento per la libertà religiosa,Ray Keating,sfw
12:59,12:59,"12:59<br>Dopo aver saltato sia l’allenamento mattutino che il primo pranzo, Braque sentì il livello di zucchero nel sangue crollare da un dannato dirupo e sentì l’odore del tacchino grigliato anche a mezzo isolato dallo Stucco Palace.",Cucine del Grande Midwest,J. Ryan Stradal,nsfw
12:59,12.59,E stavo guardando l’orologio da quando il treno era partito alle 12.59,Il curioso incidente del cane nella notte,Mark Haddon,sfw
13:00,l’una,"“Vieni”, disse il Mago. “Tutti gli orari potrebbero essere presto ad Aslan, ma a casa mia tutti gli orari della fame sono l’una.”",Il viaggio del veliero,C.S. Lewis,unknown
13:00,l’una in punto,“Indovina un po!” disse Klaus mentre metteva la zuppa di lenticchie in bocca a Gunther durante il pasto di mezzogiorno a Gaza. “Ho l’onore di essere il primo uomo a Gaza a incontrare i medici legali. Alle l’una in punto a Hebron.”,La luminosa valle dell’amore,Edna Hong,unknown
13:00,una,"Domani alle una Anders sarà qui con la slitta, poi voi due farete il giro secondo la lista e lascerete un cestino in ogni posto.",Il martello di Dio,Bo Giertz,sfw
13:00,l’una,"Ha spento alle l’una. Aveva scritto due pagine, e la sensazione che stesse tornando all’uomo nervoso e nevrotico che gli aveva quasi bruciato la casa tre anni prima stava diventando sempre più difficile da respingere.",Se scorre il sangue,Stephen King,unknown
13:00,l’una,"Fu portata una vasca per sciogliere la neve e ricavarne la malta. Hanno sentito qualcuno dire che era già mezzanotte.<br>“Sarà sicuramente mezzanotte”, annunciò Šukhov. “Il sole è già alto.”<br>“Se lo è,” ribatté il capitano, “è l’una, non le dodici.”<br>“Come fai a capirlo?” chiese Shukhov sorpreso. “I vecchi dicono che il sole è più alto all’ora di cena.”<br>“Forse lo era ai loro tempi!” ribatté il capitano. “Da allora è stato decretato che il sole sia più alto all’una.”<br>“Chi lo ha decretato?”<br>“Il governo sovietico.”",Un giorno nella vita di Ivan Denosovich,Aleksandr Solzhenitsyn,unknown
13:00,l’una,"Era l’una quando lasciammo il numero 3 di Lauriston Gardens. Sherlock Holmes mi condusse al più vicino ufficio telegrafico, da dove inviò un lungo telegramma. Poi chiamò un taxi e ordinò all’autista di portarci all’indirizzo fornitoci da Lestrade",Uno studio in rosso,Sir Arthur Conan Doyle,unknown
13:00,l’una,"Ha comprato loro gli abbonamenti giornalieri, usando contanti. Fecero qualche giro e poi pranzarono tardi al Rock Lobster, il ristorante di pesce vicino alla sala da concerto. Era appena passata l’una. Per quanto riguarda l’ora della morte, probabilmente sai come la stabiliscono… contenuto dello stomaco e così via.",Terra di gioia,Stephen King,unknown
13:00,l’una,"Oggi è di nuovo bello, e lungo gli Champs-Élysées al crepuscolo è come un serraglio all’aperto affollato di uri dagli occhi scuri. Gli alberi sono in piena chioma e di un verde così puro, così ricco, che sembra che siano ancora bagnati e luccicanti di rugiada. Dal Palais du Louvre all’Etoile è come un brano musicale per pianoforte. Per cinque giorni non ho toccato la macchina da scrivere né guardato un libro; né ho avuto una sola idea in testa se non quella di andare all’American Express. Questa mattina alle nove ero lì, proprio mentre si aprivano le porte, e di nuovo alle l’una.",Tropico del Cancro,Henry Miller,unknown
13:00,l’una del pomeriggio,"Un orologio d’argento da carrozza nella casa di Judith Rey a Ewingsville tintinna l’una del pomeriggio. Bill Smoke viene discusso dalla moglie di un finanziere. “Questa casa non manca mai di far emergere il demone della cupidigia che c’è in me”, confida la cinquantenne ingioiellata, “è una copia di un Frank Lloyd Wright. L’originale è alla periferia di Salem, credo.”",Atlante delle nuvole,David Mitchell,unknown
13:00,l’una,"“Oh, sono proprio un pensatore”, dice McMurphy, e si allontanano insieme lungo il corridoio. Quando tornano, sembrano passati giorni, sorridono, parlano e sono felici di qualcosa. Il dottore si sta asciugando le lacrime dagli occhiali e sembra che stia davvero ridendo, e McMurphy è tornato più rumoroso, pieno di ottone e spavalderia che mai. È così per tutto il pranzo, e all’l’una è il primo a sedersi per la riunione, i suoi occhi azzurri e scontrosi dal suo posto nell’angolo.",Qualcuno volò sul nido del cuculo,Ken Kesey,unknown
13:00,l’una,"Aveva ricevuto una telefonata interurbana da Portland ed era nell’atrio telefonico con uno dei ragazzi neri, in attesa che il gruppo chiamasse di nuovo. Quando l’una è arrivata e siamo andati a spostare le cose, a preparare la sala comune, il ragazzo meno nero le ha chiesto se voleva che andasse a prendere McMurphy e Washington per l’incontro, ma lei ha detto di no, andava tutto bene, lascialo restare; inoltre, ad alcuni degli uomini qui potrebbe piacere avere la possibilità di discutere del nostro signor Randle Patrick McMurphy in assenza della sua presenza dominante.",Qualcuno volò sul nido del cuculo,Ken Kesey,nsfw
13:00,l’una,"“Non posso farlo, Findle; Sono con qualcun altro! Chiamami domani verso l’una!”",Da questa parte del paradiso,F. Scott Fitzgerald,unknown
13:00,uno,"Più ci pensava, più era perplesso. Non capiva questa faccenda dei revolver. Qualcuno in casa aveva preso quella rivoltella. Di sotto un orologio suonò uno.",E poi non c’era nessuno,Agatha Christie,unknown
13:00,uno,"Penso, disse con un sorriso trionfante, “che posso tranquillamente aspettarmi di trovare la persona che cerco nella sala da pranzo, bella signora.”<br>“Potrebbero essercene più di uno.”<br>“Chiunque sarà lì, allo scoccare dell’una, sarà seguito da uno dei miei uomini; di questi, uno, o forse due, o anche tre, partiranno per la Francia —domani. Uno di questi sarà la ‘Primula rossa’.”",La Primula Scarlatta,Baroness Orczy,unknown
